,Name ,player_positions,overall,potential,age,value_eur,wage_eur,club_contract_valid_until,pace,passing,dribbling,defending,attacking_crossing,attacking_short_passing,skill_dribbling,skill_curve,skill_long_passing,movement_acceleration,movement_sprint_speed,defending_marking_awareness,defending_sliding_tackle,defending_standing_tackle,power_stamina,height_cm
12407,B. Hernández,LB,63,65,26,550000.0,2000.0,2025.0,68,49,58,60,59,60,55,38,34,67,68,60,61,63,63,177
9530,C. Mola,"LB, CDM",66,77,20,1800000.0,5000.0,2024.0,68,63,65,62,67,67,64,51,70,71,66,58,59,68,59,183
14265,P. Velasco,LB,62,69,24,750000.0,500.0,2021.0,68,51,58,57,61,61,57,34,58,67,69,52,59,64,70,180
16997,G. Kumar,LB,57,57,30,140000.0,500.0,2022.0,68,42,51,54,44,47,47,38,37,67,69,47,58,60,65,178
13405,C. Daniel,LB,62,62,33,210000.0,2000.0,2022.0,68,57,63,57,61,62,64,53,52,63,72,58,56,58,75,180
16210,T. Tamas,LB,59,74,20,525000.0,3000.0,2022.0,68,41,58,58,53,40,58,53,36,67,69,55,60,61,63,178
16607,A. Arigoni,"CB, RB, LB",58,66,22,425000.0,2000.0,2022.0,68,48,54,56,57,52,54,41,48,70,67,53,57,57,71,183
17026,M. Kempter,LB,57,60,26,200000.0,2000.0,2023.0,68,44,54,55,49,45,54,51,33,69,67,57,57,56,59,181
13386,J. Brown,LB,62,62,32,275000.0,2000.0,2022.0,68,56,63,58,60,57,62,53,54,67,68,55,59,60,68,175
9202,I. Diallo,"CB, LB",66,73,24,1600000.0,2000.0,2023.0,68,52,61,67,57,60,59,41,49,68,68,68,64,69,78,178
10195,A. Stølås,LB,65,65,32,500000.0,1000.0,2022.0,68,66,67,60,69,64,68,73,61,66,70,57,61,64,72,182
9461,A. Herrera,"RB, LB",66,73,24,1600000.0,2000.0,2023.0,68,54,62,65,60,58,64,48,53,70,66,62,68,70,70,180
13540,D. Jones,"LB, CB",62,64,26,450000.0,2000.0,2023.0,68,49,53,59,58,52,50,42,46,67,69,59,61,59,68,183
14434,V. Ljung,LB,61,61,30,275000.0,850.0,2021.0,68,54,58,55,59,61,58,51,59,65,70,51,59,57,63,185
17864,R. Lallawmawma,LB,55,55,29,110000.0,500.0,2022.0,68,39,49,51,44,42,47,35,35,69,67,53,52,50,74,175
15554,J. Arias,"LB, LM",60,67,22,475000.0,500.0,2021.0,68,49,52,59,44,54,45,33,45,76,62,52,60,65,63,178
15557,L. Hjelde,"CB, LB",60,79,17,575000.0,500.0,2025.0,68,51,54,60,52,58,54,30,53,66,70,60,58,61,55,188
9415,S. Niakaté,"CB, LB",66,75,21,1800000.0,2000.0,2022.0,68,44,61,65,43,56,61,28,45,65,70,63,65,66,80,186
14376,Y. Baas,LB,62,75,18,875000.0,750.0,2024.0,68,54,60,60,58,61,62,46,53,66,69,59,60,62,58,182
13485,V. Davidsen,LB,62,62,29,350000.0,2000.0,2022.0,68,54,60,58,60,56,58,37,54,69,67,58,55,60,71,178
7520,T. Rowe,"LB, LWB, CB",67,67,32,700000.0,4000.0,2023.0,68,63,66,64,67,63,66,45,63,67,68,64,64,65,77,180
4246,F. Miguel,"CB, LB",71,75,24,2400000.0,7000.0,2023.0,68,64,69,71,68,70,69,58,59,66,70,71,73,71,71,179
5262,S. Nsoki,"CB, LB",70,76,22,2300000.0,11000.0,2025.0,68,59,63,70,59,66,65,49,62,66,69,69,69,73,75,184
6946,João Vigário,LB,68,72,25,1600000.0,4000.0,2023.0,68,61,69,63,67,61,69,65,54,69,68,64,63,64,77,180
7541,M. Zullo,LB,67,67,32,700000.0,3000.0,2022.0,68,62,68,62,65,67,65,61,56,66,70,64,63,65,79,170
6810,J. Laursen,"LB, LWB",68,69,26,1300000.0,9000.0,2023.0,68,60,67,66,65,67,67,52,58,71,66,67,71,75,74,181
5511,J. Jacobson,"CB, LB",69,69,34,450000.0,5000.0,2022.0,68,68,65,68,74,66,63,78,64,67,69,69,67,68,79,180
3587,Vieiraldo Junior,"CDM, LB",72,72,29,2000000.0,10000.0,2024.0,68,62,67,73,76,68,67,32,62,67,68,77,70,77,78,180
5029,Diego González,"CB, LB",70,75,26,2100000.0,10000.0,2022.0,68,59,60,71,71,63,59,59,65,69,68,73,69,68,68,185
7680,T. Blackett,"LB, CB",67,67,27,975000.0,3000.0,2022.0,68,66,63,64,70,67,65,74,65,66,69,60,64,68,65,188
3227,J. Bidwell,"LWB, LB",72,72,28,2100000.0,20000.0,2022.0,68,67,65,69,75,66,61,58,65,68,68,71,65,70,81,183
8294,Neto Borges,LB,67,72,24,1400000.0,5000.0,2022.0,68,61,67,62,64,64,68,46,59,69,68,63,61,63,76,183
3344,I. Mbaye,"RB, LB",72,73,26,2500000.0,20000.0,2023.0,68,64,68,71,70,69,68,68,64,67,68,72,72,72,71,188
8304,J. Scherzer,LB,67,70,25,1200000.0,5000.0,2022.0,68,58,65,65,61,62,66,52,58,63,72,65,63,66,71,185
7158,Ricardo Mangas,"LB, LWB",68,77,23,2600000.0,5000.0,2022.0,68,53,65,67,60,61,65,50,50,70,67,66,66,68,72,179
4620,K. Nababkin,"CB, LB, RB",70,70,34,525000.0,20000.0,2022.0,68,62,60,70,64,65,56,52,70,68,68,70,70,72,74,184
5028,B. Emir,LB,70,70,33,825000.0,8000.0,2023.0,68,67,67,68,70,64,67,76,67,66,69,69,71,69,71,178
7031,Fábio China,LB,68,68,28,1100000.0,5000.0,2023.0,68,57,64,67,65,62,63,58,56,67,68,66,68,69,69,179
809,Antônio Chiamuloira,"CB, LB",78,78,21,14500000.0,20000.0,2024.0,68,60,54,79,55,68,44,54,72,67,69,81,81,78,63,182
4801,K. Naismith,"LB, CB, RM",70,70,29,1400000.0,8000.0,2022.0,68,65,66,67,67,64,65,68,61,69,68,67,65,70,79,185
3118,José Crespo,"CB, RB, LB",72,72,34,750000.0,950.0,2022.0,68,66,61,72,68,70,54,60,69,69,68,73,73,73,76,185
6072,F. Venegas,"LB, CB",69,78,22,3000000.0,16000.0,2022.0,68,65,63,68,66,70,60,50,68,67,69,69,63,69,70,178
7352,L. Segovia,"CB, LB",68,75,23,2200000.0,500.0,2022.0,68,54,54,67,60,65,41,37,48,66,70,68,71,67,78,182
6528,P. Souaré,"LB, LWB",68,68,31,875000.0,4000.0,2022.0,68,66,65,65,69,67,64,68,66,67,68,67,66,66,68,178
6582,Diego Rigonato,"LB, LWB, LM",68,68,33,625000.0,8000.0,2022.0,68,68,69,66,72,70,67,72,65,65,70,60,67,75,48,175
2322,M. Sarr,"CB, LB",74,78,22,5500000.0,56000.0,2025.0,68,68,66,75,68,74,62,60,68,64,71,75,74,75,72,182
6170,Igor,"CB, LB",69,78,23,2900000.0,17000.0,2024.0,68,49,53,69,24,65,44,32,52,69,68,69,69,72,65,185
6468,J. van den Bergh,LB,68,68,34,450000.0,9000.0,2022.0,68,59,62,65,67,62,63,54,55,67,68,65,66,66,74,183
1248,M. De Sciglio,"RB, LB",76,76,28,7000000.0,58000.0,2022.0,68,70,74,75,77,74,74,75,68,66,69,77,76,76,77,182
7453,Ezkurdia,"LB, CB",68,78,22,2600000.0,3000.0,2022.0,68,54,53,69,51,67,42,34,52,65,70,70,67,72,79,180
4034,Joãozinho,LB,71,71,31,1400000.0,5000.0,2022.0,68,65,67,68,70,64,68,69,69,71,66,68,71,71,80,185
8647,Mateus Quaresma,LB,67,72,24,1400000.0,2000.0,2024.0,68,58,55,64,70,67,58,40,65,70,67,64,70,72,72,181
7961,L. Sosa,"CB, LB",67,69,27,1100000.0,500.0,2023.0,68,55,57,67,60,65,55,37,52,70,67,66,65,70,64,185
15306,Z. Mills,"RB, LB",60,60,29,220000.0,3000.0,2022.0,69,53,56,55,56,55,54,49,53,69,69,54,54,56,76,182
7552,E. Bennett,"RB, LB",67,67,32,700000.0,4000.0,2022.0,69,66,64,63,70,66,59,49,64,67,70,67,59,66,75,178
7534,J. Mattock,"LWB, LB",67,67,31,750000.0,4000.0,2022.0,69,61,63,65,66,62,63,60,59,67,70,65,64,65,70,181
7416,R. Calafiori,"LB, LM",68,81,19,2700000.0,9000.0,2025.0,69,49,66,65,72,47,66,43,44,68,69,61,68,69,61,183
15479,R. Bheke,"RB, CB, LB",60,60,30,210000.0,550.0,2023.0,69,49,49,58,46,55,47,45,47,67,70,58,56,59,76,179
15374,R. Sandoval,LB,60,74,21,575000.0,1000.0,2023.0,69,50,59,56,57,57,58,38,46,69,69,54,53,55,53,173
14981,J. Zemura,"LB, LWB",61,72,21,700000.0,4000.0,2022.0,69,46,57,57,59,52,58,39,39,68,70,55,58,62,63,173
10497,T. Hara,"CB, RB, LB",65,71,22,1000000.0,1000.0,2022.0,69,61,64,65,61,67,64,36,60,65,72,66,62,66,69,180
15425,K. Finnsson,"CB, LB, LM",60,69,21,525000.0,550.0,2022.0,69,55,58,57,57,59,56,44,55,65,73,58,54,58,67,181
15036,D. Hernández,LB,61,74,19,750000.0,500.0,2025.0,69,48,53,57,57,56,50,32,40,70,68,56,56,60,66,169
8829,L. Néry,"RB, LB",66,66,30,725000.0,2000.0,2022.0,69,59,64,62,62,61,60,58,58,67,70,62,65,61,79,174
9834,J. Parr,LB,65,65,32,500000.0,1000.0,2022.0,69,59,64,62,62,63,62,49,59,68,70,64,61,63,70,182
9847,Canella,"LB, LWB",65,65,33,375000.0,2000.0,2022.0,69,59,64,62,62,58,61,70,60,67,70,66,58,59,75,180
7955,E. Janža,"LWB, LB",67,67,28,925000.0,3000.0,2022.0,69,63,62,62,65,63,61,68,63,71,68,62,59,63,84,175
2647,H. Magnússon,"CB, LB",73,75,28,3100000.0,31000.0,2022.0,69,68,61,74,69,72,64,73,76,63,74,76,72,75,73,190
16244,R. Staunton,"CB, LB",59,77,19,550000.0,2000.0,2024.0,69,51,56,58,45,60,53,36,40,68,70,58,57,59,63,183
7902,C. Ogilvie,"LB, CB",67,70,25,1200000.0,4000.0,2023.0,69,60,64,65,61,64,66,49,59,67,70,65,62,67,81,184
2802,Adrián Marín,"LB, LM",73,78,24,4300000.0,14000.0,2022.0,69,63,69,71,72,72,68,62,56,69,69,71,75,72,65,181
16577,K. Al Dubaysh,"LB, CB",58,68,22,425000.0,4000.0,2023.0,69,48,51,57,53,50,49,41,45,70,69,55,56,58,40,178
16962,F. Al Obaid,LB,58,58,28,180000.0,3000.0,2024.0,69,49,53,55,51,50,52,39,49,71,68,57,54,56,63,178
8154,Joel,"LB, RB",67,67,29,900000.0,3000.0,2022.0,69,59,61,64,63,64,60,50,61,70,68,62,63,65,75,180
2215,M. Trauco,"LB, LWB",74,74,28,3800000.0,26000.0,2022.0,69,74,75,69,76,76,76,75,73,72,67,68,73,74,78,175
16800,L. Robinson,"LB, LWB",58,72,19,475000.0,500.0,2022.0,69,45,48,55,50,50,44,32,45,68,70,56,55,57,70,176
9757,Arnau Martínez,"CB, RB, LB",66,80,18,1900000.0,950.0,2022.0,69,55,62,66,60,68,61,37,44,72,67,66,68,70,57,181
16148,D. Aguilar,"CM, LB",59,67,23,500000.0,1000.0,2025.0,69,54,60,57,48,61,60,38,58,69,69,58,49,60,70,178
7754,T. Ebner,"CDM, CM, LB",67,67,29,875000.0,4000.0,2022.0,69,61,64,65,57,67,64,53,62,72,66,67,59,64,77,180
15750,N. Fuke,"LB, CB, LM",60,65,23,350000.0,700.0,2022.0,69,53,61,54,58,58,62,40,55,72,67,51,54,60,69,174
15668,C. Ibarra,LB,60,74,17,525000.0,500.0,2023.0,69,49,63,54,64,46,64,45,44,70,68,48,60,58,58,175
3230,G. Donati,"RB, LB",72,72,31,1700000.0,4000.0,2023.0,69,61,66,72,66,64,64,55,68,65,73,73,72,72,73,178
15660,S. Buștea,"RB, LB",60,63,26,300000.0,2000.0,2022.0,69,55,59,54,55,57,58,19,56,71,68,54,54,57,65,175
3242,J. Robinson,"CB, LB",72,73,27,2400000.0,19000.0,2022.0,69,60,61,72,58,65,55,60,59,68,69,72,74,74,71,180
3261,N. Boilesen,"LB, CB",72,72,29,2100000.0,15000.0,2023.0,69,65,69,70,69,69,68,61,65,68,70,71,69,71,75,186
7663,M. Ostrzolek,"LB, LWB, LM",67,67,31,750000.0,4000.0,2022.0,69,64,70,62,68,67,68,60,67,74,65,56,64,66,55,178
7854,B. Kuipers,LB,67,68,26,1100000.0,3000.0,2024.0,69,60,64,64,64,64,61,67,62,71,68,62,65,68,75,180
16036,D. Amos,LB,59,69,21,475000.0,1000.0,2022.0,69,52,57,55,57,54,57,49,49,70,68,56,59,57,52,180
16032,A. Al Riou,"LB, CB",59,60,27,240000.0,3000.0,2022.0,69,46,52,58,51,49,49,33,45,67,71,57,58,60,54,189
16024,T. Bola,LB,59,68,22,475000.0,2000.0,2024.0,69,45,52,56,50,52,48,44,36,64,73,53,60,61,58,188
7822,V. Vevatne,"CB, LB",67,70,26,1200000.0,2000.0,2022.0,69,54,61,66,54,62,59,58,61,68,69,65,67,67,80,183
15945,M. Montenegro,"LB, LM",60,75,19,550000.0,500.0,2022.0,69,54,58,55,58,61,61,35,51,70,68,55,55,58,65,175
12979,F. Miesenböck,"LM, LWB, LB",63,63,27,500000.0,3000.0,2022.0,69,60,65,56,60,62,62,60,55,72,66,55,56,60,64,175
13093,Pedro Amador,LB,63,73,22,1000000.0,2000.0,2024.0,69,59,61,58,62,61,58,64,58,69,69,55,64,62,55,181
5183,L. O'Brien,"CM, CDM, LB",70,78,22,3600000.0,6000.0,2022.0,69,64,72,65,56,71,73,42,63,71,67,59,67,73,89,173
11184,S. Stangl,LB,64,64,29,525000.0,2000.0,2022.0,69,59,60,63,64,58,59,56,56,68,69,65,63,61,60,185
5051,M. Udol,"LB, LWB, CB",70,74,25,2100000.0,9000.0,2024.0,69,62,69,69,66,68,68,47,61,70,69,68,71,71,65,178
13437,L. Ridehalgh,"LB, LWB",62,62,30,350000.0,4000.0,2023.0,69,56,58,58,62,57,55,54,56,69,69,59,55,58,75,178
11318,A. Vlad,"LB, LWB",64,64,31,425000.0,1000.0,2022.0,69,60,57,60,61,63,50,60,61,68,69,60,63,61,72,174
6898,Carlos Nieto,LB,68,73,25,1600000.0,4000.0,2024.0,69,62,63,63,60,66,62,65,65,68,70,60,63,65,83,179
11253,B. Galloway,"LB, CB",64,68,25,750000.0,3000.0,2022.0,69,54,60,63,55,60,57,36,55,68,70,63,64,64,54,186
6887,Zhao Honglue,"LB, RB, RM",68,68,31,875000.0,5000.0,2021.0,69,56,64,63,68,62,68,45,61,65,72,60,64,62,78,180
11509,C. Borthwick-Jackson,LB,64,68,24,775000.0,2000.0,2023.0,69,59,60,59,63,60,61,67,58,69,69,59,60,60,74,189
6176,Sergio Gómez,"RM, LM, LB",69,78,20,3100000.0,8000.0,2025.0,69,69,73,59,67,74,74,75,68,72,66,62,57,61,64,171
6141,I. Maela,"LB, CB",69,69,28,1300000.0,500.0,2022.0,69,46,66,69,65,49,66,34,26,71,67,70,70,74,69,170
6285,A. Hickey,"LB, RB",69,82,19,3200000.0,7000.0,2024.0,69,65,67,66,68,65,66,62,68,70,68,65,71,72,73,175
12059,J. Kiełb,LB,64,64,27,575000.0,1000.0,2022.0,69,56,58,57,63,61,59,60,48,72,67,53,63,59,75,176
11587,M. Ambrose,"LB, RB",64,64,27,575000.0,2000.0,2021.0,69,51,57,61,52,63,54,29,37,68,70,55,62,67,66,175
12451,J. Wójcicki,"RB, LB",63,63,32,325000.0,2000.0,2023.0,69,57,59,59,62,56,58,58,59,68,69,59,60,58,74,189
5976,Kaio Figueiras,"LB, LM",69,69,29,1200000.0,7000.0,2024.0,69,65,66,64,72,67,67,47,70,69,69,67,62,63,80,177
4161,Saúl,LB,71,74,26,2300000.0,14000.0,2023.0,69,67,68,68,73,70,67,70,72,70,68,67,70,69,61,183
14593,F. Myhre,"CM, RB, LB",61,72,22,725000.0,900.0,2024.0,69,56,65,57,38,64,63,46,62,71,68,57,52,58,67,180
14632,M. Clark,"RWB, RB, LB",61,69,22,700000.0,900.0,2023.0,69,52,58,57,52,58,56,53,49,72,67,56,58,60,66,173
10757,L. Bessilé,"CB, LB",65,74,22,1500000.0,3000.0,2022.0,69,48,58,65,58,54,59,52,46,69,69,59,65,68,61,183
10800,A. Terzić,LB,65,76,21,1500000.0,8000.0,2023.0,69,53,63,63,63,58,65,43,49,68,70,62,67,66,66,184
4297,Luisinho Conradi,LB,71,71,21,2000000.0,6000.0,2024.0,69,66,74,68,72,66,75,74,68,73,66,77,69,71,76,174
14361,Sana Gomes,LB,62,72,18,800000.0,500.0,2022.0,69,47,60,58,56,53,61,47,32,68,69,55,64,62,62,180
4089,F. Barba,"CB, LB",71,72,27,1900000.0,11000.0,2023.0,69,57,61,72,66,62,59,40,56,68,69,74,71,71,62,186
3964,Luna,"LB, CB",71,71,30,1600000.0,5000.0,2023.0,69,66,68,68,72,69,67,58,59,70,69,67,69,68,72,178
10571,D. Sugioka,"LM, LB, CB",65,72,22,1500000.0,2000.0,2022.0,69,65,63,61,69,66,64,57,64,70,68,62,61,63,77,182
3918,J. Bennett,LB,71,71,31,1400000.0,4000.0,2023.0,69,65,67,69,67,68,65,50,66,70,69,68,68,69,73,178
14796,J. Armer,LB,61,70,20,675000.0,2000.0,2023.0,69,48,55,56,54,52,57,39,41,71,68,57,57,58,74,185
4006,David Juncà,"LB, LWB, LM",71,72,27,2000000.0,8000.0,2022.0,69,62,63,67,73,68,61,59,55,69,69,62,65,70,85,175
13896,A. Hindi,"CB, LB",62,67,24,550000.0,5000.0,2022.0,69,42,50,61,39,52,45,23,40,66,71,62,61,63,67,184
13562,C. Dummigan,"RB, LB",62,66,25,525000.0,700.0,2021.0,69,52,59,58,58,55,59,45,51,67,71,58,57,58,76,180
4951,A. Pérez,"CB, LB",70,73,27,1800000.0,8000.0,2021.0,69,53,58,68,56,61,53,29,59,67,71,66,69,70,66,181
11068,A. Askar,"LB, RB, LM",64,64,35,180000.0,800.0,2021.0,69,61,69,57,64,63,66,58,55,68,70,56,55,56,67,176
13717,J. Vokins,"LB, LWB",62,74,21,950000.0,6000.0,2022.0,69,51,62,58,62,54,65,53,32,71,68,60,58,59,69,180
13905,H. White,"CDM, LB, LM",62,80,19,975000.0,6000.0,2024.0,69,65,64,57,66,65,61,70,61,70,68,58,56,58,67,178
4397,M. Olivera,"LB, LM",71,71,29,1600000.0,8000.0,2024.0,69,62,71,70,70,68,74,65,58,72,66,69,71,72,67,181
10973,L. Morales,"LB, LM",65,66,27,750000.0,500.0,2022.0,69,50,65,62,62,60,70,32,43,70,68,57,64,67,67,180
7151,J. Angulo,"LB, CB",68,77,23,2600000.0,5000.0,2025.0,69,59,60,66,67,66,57,57,67,70,68,65,68,72,77,178
14023,C. Ibañez,LB,62,73,21,850000.0,2000.0,2023.0,69,48,56,59,58,49,61,44,46,68,69,56,63,64,70,179
14046,S. Theler,"RB, LB, LM",62,79,20,1000000.0,3000.0,2022.0,69,53,60,58,55,58,59,36,56,72,66,57,62,59,67,175
9670,D. Velkovski,"LB, LWB",66,68,26,975000.0,4000.0,2023.0,69,59,63,63,63,62,62,51,59,61,76,61,66,65,69,185
11894,D. Carlson,"LB, CB",64,70,23,875000.0,2000.0,2023.0,69,53,62,59,68,62,65,41,52,65,73,54,65,65,60,186
570,B. Davies,"LB, CB",79,79,28,16000000.0,85000.0,2024.0,69,75,75,78,76,79,75,72,75,68,69,78,80,81,79,182
17433,C. Rojas,LB,57,77,17,425000.0,500.0,2021.0,69,45,56,54,42,45,56,35,45,70,68,53,55,58,60,174
9038,W. Francis,LB,66,66,30,725000.0,2000.0,2021.0,69,61,60,64,62,62,61,70,57,67,70,66,65,66,69,175
9438,N. Gallardo,"LB, LWB",66,72,23,1300000.0,3000.0,2023.0,69,64,67,61,66,72,70,57,55,69,69,58,63,64,68,178
8760,D. Andrew,"LWB, LB",66,66,30,725000.0,3000.0,2022.0,69,62,62,61,65,62,62,64,61,70,69,62,62,62,80,180
9557,G. Avila,"CB, LB",66,80,19,1900000.0,2000.0,2024.0,69,39,48,67,30,52,38,30,36,65,72,67,65,68,69,182
1487,C. Erkin,"LB, LM",75,75,32,3900000.0,14000.0,2022.0,69,77,76,68,86,75,75,84,74,71,68,64,73,73,69,181
18367,L. Breunig,"CB, CDM, LB",54,70,17,250000.0,500.0,2024.0,69,42,40,55,35,55,30,27,41,69,69,56,53,57,48,187
1238,C. Taylor,LB,76,77,27,8000000.0,31000.0,2024.0,69,70,72,75,76,73,74,69,68,65,73,76,76,76,77,185
18131,H. Mondal,"LB, RB",55,60,24,180000.0,500.0,2022.0,69,40,46,51,43,42,40,39,34,72,67,52,56,54,76,167
18121,Y. Adjoumani,LB,55,69,18,275000.0,500.0,2021.0,69,43,48,49,52,46,49,33,44,68,69,45,52,54,69,168
8445,T. Tlolane,"LB, LM, LW",67,70,26,1200000.0,500.0,2023.0,69,57,64,62,69,66,65,51,45,70,68,58,63,72,74,171
17686,K. Coates,"RB, CB, LB",56,73,19,350000.0,2000.0,2022.0,69,35,54,56,44,33,57,28,35,71,67,50,55,62,62,170
707,Escudero,"LB, LM",78,78,31,10000000.0,24000.0,2022.0,69,74,71,78,77,79,68,69,75,66,72,82,77,76,72,176
18510,B. Chrisene,"LB, LWB",53,78,17,275000.0,500.0,2022.0,69,53,59,44,56,55,58,42,53,70,68,48,44,43,61,181
8365,G. Guiffrey,"CB, LB",67,76,23,2100000.0,5000.0,2023.0,69,49,57,68,54,59,48,32,54,66,72,66,67,72,77,182
9119,H. Benincasa,"CB, LB",66,68,27,900000.0,500.0,2021.0,69,52,51,67,62,59,38,33,49,68,70,65,66,68,61,185
2005,T. Kádár,"CB, LB",74,74,31,2900000.0,16000.0,2021.0,69,66,62,74,71,71,58,31,71,66,72,74,72,73,90,188
19143,R. Singh,"LB, LM",49,58,22,100000.0,500.0,2023.0,69,46,51,40,46,48,49,54,45,70,68,40,40,44,63,172
6837,J. Bree,"RB, LB",68,75,23,2300000.0,5000.0,2022.0,70,60,64,64,68,65,66,40,60,71,70,64,63,67,71,178
7292,L. Buchanan,"LB, LWB",68,78,20,2500000.0,4000.0,2022.0,70,54,66,64,68,58,68,48,50,70,70,62,66,68,74,175
14525,Y. Subaşı,LB,61,64,25,400000.0,2000.0,2022.0,70,43,57,58,57,42,54,37,30,70,70,62,55,58,68,180
14522,G. Dahl,LB,61,64,25,400000.0,2000.0,2023.0,70,56,61,55,58,61,59,52,52,67,72,56,54,57,61,181
17046,M. Al Saeed,"LW, LB",57,63,24,250000.0,5000.0,2024.0,70,57,60,50,62,58,59,56,51,68,71,50,53,52,54,175
15166,L. Mosquera,"LB, RB",61,70,20,675000.0,500.0,2022.0,70,49,57,56,61,50,58,42,44,67,72,52,61,62,68,174
15164,P. Galindo,"LB, LM",61,65,23,425000.0,500.0,2022.0,70,57,60,56,60,60,60,45,55,70,70,60,55,55,68,175
6866,P. Bourdin,"LB, CB, LWB",68,69,27,1300000.0,5000.0,2023.0,70,50,60,69,54,59,59,24,52,67,72,68,66,70,71,186
15211,D. Murnane,LB,60,62,26,275000.0,550.0,2022.0,70,57,60,53,59,57,55,60,52,70,70,48,53,58,63,178
12006,Y. Hakamata,"CB, LB",64,68,25,725000.0,1000.0,2022.0,70,59,58,63,60,63,58,47,60,68,72,62,63,64,67,183
10710,T. Suzuki,"LB, LM",65,74,21,1500000.0,3000.0,2024.0,70,60,67,57,65,61,66,50,58,70,70,52,62,64,72,165
9775,Rubén,"CB, LB",66,69,26,1000000.0,2000.0,2022.0,70,49,58,65,41,59,56,48,52,71,70,65,67,66,63,184
5544,R. Salinas,"RB, LB",69,69,33,725000.0,9000.0,2021.0,70,70,68,63,71,72,69,70,69,71,70,60,67,67,72,179
5535,A. Büttner,"LB, CDM",69,69,32,975000.0,4000.0,2022.0,70,71,70,65,76,70,69,75,71,69,70,64,68,67,58,174
8091,Gao Zhunyi,"LB, CB",67,70,25,1200000.0,7000.0,2023.0,70,60,61,64,62,65,52,47,64,70,70,66,61,62,74,186
10746,T. Pedersen,"LB, CM, CDM",65,70,24,1000000.0,1000.0,2022.0,70,59,62,63,53,63,62,54,61,67,73,63,60,64,72,184
6771,A. Ndour,"LB, RB",68,69,27,1300000.0,3000.0,2023.0,70,62,65,67,68,68,60,63,67,71,70,67,69,67,56,186
5584,J. Ahlmann,"LWB, LM, LB",69,69,30,1200000.0,7000.0,2024.0,70,62,67,64,66,65,66,61,58,71,69,66,62,65,76,179
5575,K. Leerdam,"RB, LB",69,69,31,1000000.0,4000.0,2023.0,70,64,68,65,59,69,66,59,65,71,70,62,64,65,82,178
527,A. Cresswell,"LB, CB",79,79,31,12500000.0,66000.0,2023.0,70,75,76,77,83,77,76,80,69,73,67,78,79,78,74,175
15514,C. Gloster,LB,60,74,20,575000.0,900.0,2023.0,70,52,60,55,53,57,60,47,48,74,67,53,59,56,62,183
8421,F. Ștefan,LB,67,72,25,1400000.0,5000.0,2024.0,70,64,64,65,66,64,63,62,61,68,72,63,64,67,72,182
4220,R. Bauer,"RB, CB, LB",71,74,26,2300000.0,9000.0,2026.0,70,60,64,70,65,61,62,48,65,69,71,69,69,72,73,183
7093,L. Itter,"LB, CB",68,75,22,2300000.0,8000.0,2022.0,70,63,68,66,68,69,70,63,63,69,71,67,64,68,67,183
3389,C. Suárez,"CB, LB, RB",72,72,34,750000.0,4000.0,2021.0,70,62,62,72,62,69,57,39,69,62,76,72,74,73,71,179
14488,Shan Pengfei,"RB, LB, CB",61,61,28,300000.0,3000.0,2022.0,70,45,54,57,54,50,48,40,39,76,65,56,57,58,77,183
8846,Yu Hai,"CB, LB",66,66,34,275000.0,6000.0,2023.0,70,65,69,66,65,66,71,69,66,70,70,67,64,65,80,183
774,Sequeira,"LB, CB",78,78,30,12000000.0,16000.0,2024.0,70,69,72,77,80,72,73,78,75,67,72,76,76,78,85,184
10588,A. Gryszkiewicz,"CB, LB",65,72,21,1300000.0,1000.0,2022.0,70,53,58,64,57,60,55,49,54,72,69,64,61,66,73,185
17827,Liu Le,"LB, CB, LM",55,55,32,90000.0,1000.0,2022.0,70,36,43,54,48,35,44,33,23,71,70,60,55,58,66,183
14660,W. Ferry,"LM, LW, LB",61,71,21,725000.0,6000.0,2022.0,70,57,64,31,57,58,64,48,54,75,65,22,43,38,46,173
5100,C. Traoré,LB,70,70,29,1400000.0,13000.0,2023.0,70,54,64,69,60,58,64,37,57,68,72,70,69,69,85,180
10574,N. Al Dawsari,"LB, CM, CDM",65,76,22,1500000.0,7000.0,2023.0,70,67,68,58,68,71,66,61,68,66,73,60,58,58,68,178
16877,A. Calut,LB,58,73,18,450000.0,700.0,2022.0,70,48,58,53,52,59,57,32,47,74,67,51,56,58,53,180
9314,M. Farfan,"LB, CB, CDM",66,74,22,1800000.0,2000.0,2021.0,70,51,66,63,52,63,64,36,54,70,70,64,64,64,74,175
14708,S. Bose,"LB, LM",61,64,25,400000.0,650.0,2025.0,70,41,54,57,53,39,53,40,34,68,71,56,60,57,82,186
11125,M. Sadlok,"CB, LB",64,64,32,375000.0,2000.0,2022.0,70,62,61,62,65,61,59,70,58,69,71,60,63,62,77,186
18417,L. Watson,LB,54,71,18,250000.0,500.0,2022.0,70,41,54,50,54,40,53,31,32,69,70,50,50,51,59,178
11939,V. Trummer,"LB, LWB",64,72,21,1300000.0,3000.0,2023.0,70,54,58,61,59,58,57,39,54,67,72,59,63,65,65,189
6326,G. Kyriakopoulos,LB,69,74,25,1900000.0,13000.0,2024.0,70,59,65,66,73,68,67,56,55,70,70,67,70,70,69,182
4870,S. Willems,"CB, LB",70,70,30,1300000.0,8000.0,2022.0,70,58,59,72,63,62,51,69,60,71,70,73,71,71,72,184
