,Name ,player_positions,overall,potential,age,value_eur,wage_eur,club_contract_valid_until,pace,passing,dribbling,defending,attacking_crossing,attacking_short_passing,skill_dribbling,skill_curve,skill_long_passing,movement_acceleration,movement_sprint_speed,defending_marking_awareness,defending_sliding_tackle,defending_standing_tackle,power_stamina,height_cm
13340,J. Castillo,RB,63,76,19,1100000.0,2000.0,2024.0,68,51,55,58,57,63,49,39,35,69,68,58,62,63,69,179
11617,D. Barbosa,"RB, RWB, RM",64,71,24,1100000.0,3000.0,2025.0,68,55,65,61,52,65,69,32,64,67,68,55,64,67,69,173
17169,Z. Issaka,"RB, RM",57,63,24,240000.0,2000.0,2022.0,68,53,58,50,56,56,59,45,49,67,69,40,54,58,52,174
12011,R. Morishita,"RB, RM",64,68,24,775000.0,1000.0,2022.0,68,57,64,59,57,60,63,53,57,69,67,58,61,63,73,170
10808,D. Bernard,"CB, RB",65,80,20,1600000.0,14000.0,2022.0,68,48,52,64,33,57,50,38,60,66,69,65,62,63,77,189
9023,D. Dussaut,"RB, LB",66,68,26,975000.0,3000.0,2022.0,68,63,64,63,65,61,62,63,64,67,69,62,64,66,70,184
19113,R. Aimol,"RB, RM",49,61,21,110000.0,500.0,2023.0,68,38,49,43,41,39,43,41,31,71,66,40,46,47,48,169
13220,Y. Maejima,"RB, RM",63,69,23,700000.0,900.0,2022.0,68,60,62,59,65,65,63,43,66,69,67,58,61,64,71,178
10703,F. Almada,"CB, RB",65,73,22,1500000.0,4000.0,2022.0,68,43,55,66,38,59,48,27,37,65,71,65,64,68,68,180
10596,A. Roldan,"RM, RB",65,68,24,975000.0,2000.0,2021.0,68,61,66,62,58,67,65,59,64,72,64,65,61,64,75,178
14127,L. Markmanrud,"RB, CDM",62,72,20,825000.0,600.0,2022.0,68,47,57,59,53,52,57,48,46,65,70,59,59,62,70,180
13706,T. Abdullah,"RB, CDM",62,65,25,475000.0,4000.0,2024.0,68,50,55,61,52,53,52,29,51,65,70,67,60,64,66,170
11312,I. Quílez,"RB, RWB, RM",64,64,31,425000.0,3000.0,2022.0,68,52,64,62,60,54,64,49,49,69,68,60,66,64,65,179
14063,J. Rivas,RB,62,79,18,975000.0,700.0,2022.0,68,42,56,62,58,42,59,32,28,65,70,64,62,64,64,171
17603,F. Suffys,"RB, CB",56,69,20,325000.0,1000.0,2022.0,68,51,54,48,62,57,49,43,60,59,75,41,57,61,48,182
12306,P. Camacho,"RB, CB",63,63,30,425000.0,500.0,2021.0,68,55,53,61,60,59,51,53,58,70,67,60,60,61,64,178
16676,I. Mitran,"RB, CB",58,73,19,475000.0,1000.0,2026.0,68,38,40,57,56,46,31,21,33,71,66,56,56,57,57,178
14227,F. Zambrano,"CM, RB, CDM",62,67,24,600000.0,500.0,2021.0,68,60,62,57,60,63,60,38,61,71,65,57,56,60,72,176
16065,Liu Shangkun,"LB, RB",59,59,29,200000.0,2000.0,2022.0,68,47,62,54,54,51,64,48,43,69,67,50,51,54,62,178
17820,S. Al Nashmi,RB,55,60,25,170000.0,4000.0,2023.0,68,40,52,51,49,42,49,34,34,69,67,47,53,54,57,162
16055,D. Pawłowski,"RWB, RB",59,69,22,475000.0,1000.0,2022.0,68,54,59,54,57,54,60,52,55,66,69,54,54,57,54,184
18788,L. Rhöse,RB,52,60,20,170000.0,500.0,2021.0,68,34,44,47,44,30,48,28,25,63,72,41,55,49,73,187
13649,G. Osho,"CB, RB",62,72,22,825000.0,2000.0,2022.0,68,46,52,61,54,56,44,25,46,65,71,61,56,63,54,185
16010,O. Muzayil,RB,59,59,28,200000.0,3000.0,2023.0,68,50,56,55,54,55,54,30,50,68,68,55,55,57,66,173
9905,C. McLaughlin,RB,65,65,29,2850451.813201148,9017.989362811555,2031.0,68,61,63,62,65,61,63,61,60,71,66,63,60,63,71,183
11215,D. Zbozień,RB,64,64,32,400000.0,2000.0,2022.0,68,57,60,61,53,59,59,52,63,71,66,59,61,63,80,186
12520,T. Mokwa,"LB, RB, RM",63,63,28,425000.0,2000.0,2023.0,68,55,61,58,62,58,61,33,57,70,67,58,60,61,67,182
15862,F. Brand,"LB, RB, CB",60,68,20,525000.0,500.0,2024.0,68,51,58,54,54,55,60,53,52,69,67,51,57,58,81,187
18641,S. Soiński,RB,53,65,18,210000.0,500.0,2024.0,68,49,47,47,52,51,47,50,50,68,68,44,45,47,62,179
16818,M. Musolitin,RB,58,67,22,425000.0,1000.0,2023.0,68,53,52,53,58,56,48,56,55,68,68,52,54,56,68,177
12577,M. Diallo,RB,63,67,24,650000.0,3000.0,2022.0,68,54,61,59,57,58,60,35,56,69,67,59,61,59,72,184
9731,B. Aguirre,"RB, LB",66,78,20,2000000.0,3000.0,2022.0,68,47,59,65,59,48,58,40,46,69,68,67,67,65,71,178
15764,H. Nagakura,"CDM, RB, LB",60,66,25,350000.0,900.0,2022.0,68,59,56,59,55,63,56,41,64,70,67,61,55,63,60,177
18540,D. Finlayson,RB,53,67,20,220000.0,800.0,2023.0,68,41,51,50,43,43,51,39,39,69,67,50,51,51,60,191
12403,F. Putros,RB,63,63,27,475000.0,2000.0,2022.0,68,58,60,59,61,59,54,62,55,70,67,62,58,60,74,181
9267,W. Janssens,"RB, CB, ST",66,68,25,975000.0,4000.0,2022.0,68,55,63,67,62,58,63,54,56,63,72,67,70,69,49,185
16993,G. Paredes,"RM, RB",58,73,18,475000.0,500.0,2023.0,68,56,55,51,58,56,55,55,55,68,68,55,51,52,60,172
16607,A. Arigoni,"CB, RB, LB",58,66,22,425000.0,2000.0,2022.0,68,48,54,56,57,52,54,41,48,70,67,53,57,57,71,183
12114,E. Beltrán,"RB, RM",64,72,23,1200000.0,500.0,2021.0,68,51,59,59,60,57,57,27,49,67,69,56,62,63,67,180
18996,F. Craske,"RWB, RB",51,69,18,140000.0,600.0,2022.0,68,38,46,45,44,42,48,30,33,71,65,40,52,48,61,177
12115,A. Giménez,RB,64,64,28,525000.0,500.0,2021.0,68,46,57,61,68,46,53,43,35,71,65,55,64,69,70,184
17422,H. Lindley,"CDM, CM, RB",57,71,18,350000.0,2000.0,2022.0,68,55,55,53,51,59,55,47,57,68,68,50,58,56,56,182
15405,K. Freeman,RB,60,66,21,375000.0,900.0,2022.0,68,48,57,56,57,52,59,43,35,65,71,56,56,58,63,179
14612,A. Kräuchi,"RB, RW",61,68,23,625000.0,2000.0,2022.0,68,57,61,56,60,61,60,41,55,68,68,55,61,58,52,175
18889,He Yupeng,"RB, CDM",51,61,21,130000.0,2000.0,2023.0,68,45,50,45,36,55,47,37,46,71,65,45,46,46,53,182
14321,L. Görlich,RB,62,72,21,850000.0,1000.0,2023.0,68,54,58,57,58,60,57,48,46,69,67,53,58,63,68,181
9461,A. Herrera,"RB, LB",66,73,24,1600000.0,2000.0,2023.0,68,54,62,65,60,58,64,48,53,70,66,62,68,70,70,180
17844,L. Cornic,RB,55,71,20,325000.0,850.0,2024.0,68,38,54,51,49,38,57,30,36,72,65,48,56,53,57,178
15618,T. Mase,"RB, RM",60,67,23,475000.0,800.0,2022.0,68,54,61,56,60,57,59,28,56,70,67,59,57,56,55,175
9515,G. Ferrari,"CB, RB",66,73,24,1600000.0,3000.0,2023.0,68,55,57,64,58,66,55,33,63,66,69,60,65,70,72,184
9374,K. Boateng,"CB, RB",66,72,24,1200000.0,2000.0,2023.0,68,41,46,65,42,49,38,33,44,66,70,63,65,68,68,191
12228,W. Kechrida,"RB, CDM, RM",64,69,25,800000.0,8000.0,2023.0,68,48,59,63,60,55,61,35,30,71,66,56,72,75,58,184
3899,K. Naughton,"RWB, RB, CB",71,71,32,1300000.0,17000.0,2022.0,68,64,67,70,67,72,65,43,66,67,68,73,71,71,70,180
726,M. Doherty,"RB, RWB",78,78,29,12500000.0,77000.0,2024.0,68,73,75,75,80,78,74,63,69,69,68,74,75,77,81,182
3539,Kevin,"RB, RWB",72,72,28,2100000.0,16000.0,2023.0,68,65,65,68,72,70,65,58,61,67,69,63,74,73,69,173
5066,Carvamelinho,RB,70,70,25,1600000.0,13000.0,2024.0,68,69,58,67,75,74,63,62,77,63,72,69,75,69,74,178
7855,S. Zwierschitz,"RB, CB, RWB",67,67,30,875000.0,4000.0,2022.0,68,58,59,66,59,64,58,58,58,69,68,67,65,69,72,183
7204,E. Coronel,RB,68,72,24,1600000.0,5000.0,2024.0,68,50,56,67,64,61,49,30,39,69,68,68,70,68,73,173
7695,M. Smith,"RB, CB, RWB",67,67,32,700000.0,3000.0,2022.0,68,61,64,62,65,61,63,55,61,70,66,63,62,63,80,180
4745,J. Cuffaut,"CB, RB, RWB",70,70,33,750000.0,4000.0,2023.0,68,64,61,70,69,68,55,51,61,70,67,68,72,73,88,180
3344,I. Mbaye,"RB, LB",72,73,26,2500000.0,20000.0,2023.0,68,64,68,71,70,69,68,68,64,67,68,72,72,72,71,188
4549,Tiago Esgaio,"RWB, RB, CB",71,74,25,2300000.0,8000.0,2022.0,68,62,67,71,54,66,64,61,62,71,66,71,72,74,81,175
995,Zaldúa,RB,77,77,29,9500000.0,30000.0,2023.0,68,67,65,76,78,78,60,62,58,69,68,73,74,78,80,176
4620,K. Nababkin,"CB, LB, RB",70,70,34,525000.0,20000.0,2022.0,68,62,60,70,64,65,56,52,70,68,68,70,70,72,74,184
7645,K. Freeman,"RB, RWB",67,67,29,900000.0,5000.0,2023.0,68,61,65,63,71,65,64,45,59,67,69,66,66,67,68,178
7769,P. McGinn,"RB, CB",67,67,30,875000.0,3000.0,2022.0,68,59,62,63,63,63,61,54,61,70,66,62,63,65,90,175
3118,José Crespo,"CB, RB, LB",72,72,34,750000.0,950.0,2022.0,68,66,61,72,68,70,54,60,69,69,68,73,73,73,76,185
6578,C. Jenkinson,RB,68,68,29,1100000.0,18000.0,2022.0,68,63,65,68,66,64,65,60,64,67,69,68,69,70,54,185
6548,S. Beitashour,RB,68,68,34,450000.0,3000.0,2025.0,68,66,67,64,66,68,66,72,60,66,70,64,63,65,75,178
1932,M. Simakan,"CB, RB",75,85,21,12000000.0,36000.0,2026.0,68,62,64,76,54,69,62,49,68,66,70,75,74,78,74,187
6523,S. Jung,RB,68,68,31,875000.0,6000.0,2022.0,68,65,68,67,71,67,66,68,66,66,70,70,66,66,57,179
1346,T. Kehrer,"CB, RB",76,81,24,10000000.0,49000.0,2023.0,68,65,66,77,64,73,65,54,66,68,68,75,79,78,74,186
8803,L. Vilsvik,RB,66,66,32,600000.0,2000.0,2021.0,68,62,64,61,66,61,61,64,55,65,70,59,60,62,75,180
2245,Juli Piresinho,RB,74,76,21,5000000.0,9000.0,2024.0,68,62,66,74,75,70,65,64,46,63,72,74,75,76,69,180
8766,Zhang Chi,"RB, RM",66,66,33,450000.0,5000.0,2021.0,68,60,59,64,56,65,58,46,61,70,67,63,61,65,73,182
1248,M. De Sciglio,"RB, LB",76,76,28,7000000.0,58000.0,2022.0,68,70,74,75,77,74,74,75,68,66,69,77,76,76,77,182
5696,L. Jans,RB,69,69,28,1300000.0,5000.0,2023.0,68,66,69,66,69,67,69,65,67,69,68,66,67,67,70,175
1860,T. Tomiyasu,"CB, RB",75,85,22,12000000.0,49000.0,2026.0,68,63,69,76,62,71,68,48,66,68,68,77,77,77,80,188
2736,M. Tisserand,"CB, RB",73,73,28,2600000.0,34000.0,2023.0,68,69,68,72,69,72,66,70,74,67,68,71,70,73,73,190
2525,A. Smith,"RB, RWB, LWB",73,73,30,2600000.0,25000.0,2023.0,68,70,71,70,72,73,70,67,64,67,68,71,71,73,75,180
2631,M. Weiser,"RB, RM",73,73,27,2900000.0,32000.0,2022.0,68,72,79,68,73,75,79,69,67,76,61,67,71,68,73,177
15306,Z. Mills,"RB, LB",60,60,29,220000.0,3000.0,2022.0,69,53,56,55,56,55,54,49,53,69,69,54,54,56,76,182
7552,E. Bennett,"RB, LB",67,67,32,700000.0,4000.0,2022.0,69,66,64,63,70,66,59,49,64,67,70,67,59,66,75,178
15479,R. Bheke,"RB, CB, LB",60,60,30,210000.0,550.0,2023.0,69,49,49,58,46,55,47,45,47,67,70,58,56,59,76,179
15000,J. Arape,"RM, ST, RB",61,73,20,800000.0,500.0,2025.0,69,57,59,24,59,59,60,33,56,70,68,21,20,23,58,165
10497,T. Hara,"CB, RB, LB",65,71,22,1000000.0,1000.0,2022.0,69,61,64,65,61,67,64,36,60,65,72,66,62,66,69,180
15521,J. Lozano,RB,60,71,22,525000.0,2000.0,2025.0,69,51,59,58,58,60,60,34,48,69,69,58,60,61,50,175
3577,Tony Muttinho,"RB, RWB, RM",72,72,25,2400000.0,9000.0,2024.0,69,64,64,70,67,72,61,53,71,66,71,71,72,73,73,183
8829,L. Néry,"RB, LB",66,66,30,725000.0,2000.0,2022.0,69,59,64,62,62,61,60,58,58,67,70,62,65,61,79,174
16503,J. Ponguillo,"RB, CB",59,75,18,550000.0,500.0,2023.0,69,53,57,54,52,58,57,43,55,70,68,51,55,56,65,179
2457,Barragán,"RB, RWB, CB",73,73,34,1100000.0,15000.0,2022.0,69,66,66,71,74,71,66,62,63,67,70,68,72,72,73,183
2781,Carraça,RB,73,73,28,2800000.0,11000.0,2022.0,69,68,70,70,71,71,69,67,67,70,69,71,68,71,77,177
16162,G. Magnée,"RB, CM",59,68,21,475000.0,1000.0,2022.0,69,49,57,54,53,58,56,32,57,74,65,52,63,58,53,173
8154,Joel,"LB, RB",67,67,29,900000.0,3000.0,2022.0,69,59,61,64,63,64,60,50,61,70,68,62,63,65,75,180
16792,M. Hilgers,"CB, RB",58,73,20,450000.0,1000.0,2023.0,69,42,45,59,33,50,39,30,59,71,68,57,65,62,42,186
16778,C. Barker,RB,58,74,18,500000.0,500.0,2023.0,69,47,50,57,48,51,47,39,45,68,69,57,56,59,63,180
16770,F. Cousin-Dawson,RB,58,71,18,450000.0,850.0,2024.0,69,40,45,57,46,49,42,29,37,68,69,60,58,59,62,184
16741,S. Seiler,"CM, RM, RB",58,70,20,500000.0,2000.0,2022.0,69,55,61,51,42,65,57,48,62,71,67,50,50,52,66,174
9757,Arnau Martínez,"CB, RB, LB",66,80,18,1900000.0,950.0,2022.0,69,55,62,66,60,68,61,37,44,72,67,66,68,70,57,181
15816,J. Gurr,"RB, RWB",60,64,25,325000.0,1000.0,2022.0,69,57,57,54,67,55,55,59,57,71,68,56,56,58,66,173
15711,A. Zohouri,RB,60,69,20,525000.0,2000.0,2025.0,69,53,59,54,61,54,57,47,49,70,69,51,55,58,63,176
15690,V. Daley-Campbell,RB,60,73,20,575000.0,8000.0,2022.0,69,49,54,55,59,52,56,39,47,69,69,55,56,58,76,177
3230,G. Donati,"RB, LB",72,72,31,1700000.0,4000.0,2023.0,69,61,66,72,66,64,64,55,68,65,73,73,72,72,73,178
15660,S. Buștea,"RB, LB",60,63,26,300000.0,2000.0,2022.0,69,55,59,54,55,57,58,19,56,71,68,54,54,57,65,175
15897,Hugo Oliveira,RB,60,73,19,550000.0,500.0,2024.0,69,42,55,58,53,43,59,39,32,70,68,53,64,66,64,174
7813,L. Wahlqvist,"RB, CB",67,73,24,1500000.0,2000.0,2023.0,69,63,64,63,65,67,64,66,63,73,65,64,61,63,75,183
11391,M. Ballmert,RB,64,65,27,625000.0,650.0,2022.0,69,50,60,59,51,59,54,31,55,72,67,59,60,61,89,173
13090,E. Rabanal,RB,63,67,24,650000.0,500.0,2021.0,69,48,58,61,58,57,49,34,45,74,65,65,55,64,63,177
12932,K. John,"RB, RM",63,75,20,1100000.0,9000.0,2023.0,69,54,62,60,62,56,57,54,45,71,67,63,60,62,62,176
12801,Sillero,"CB, RB",63,73,23,1000000.0,4000.0,2023.0,69,53,54,65,56,61,49,38,45,70,68,67,63,66,65,177
12880,R. Polley,RB,63,70,22,925000.0,1000.0,2024.0,69,49,61,63,56,55,64,35,38,71,67,63,62,65,59,183
6892,Z. Vyner,"CB, RB, CDM",68,75,24,2200000.0,11000.0,2023.0,69,56,61,68,53,65,60,40,58,71,67,66,70,68,73,187
6887,Zhao Honglue,"LB, RB, RM",68,68,31,875000.0,5000.0,2021.0,69,56,64,63,68,62,68,45,61,65,72,60,64,62,78,180
6495,Laure,"RB, RWB, RM",68,68,36,275000.0,3000.0,2022.0,69,62,67,63,66,65,65,61,63,70,69,60,66,65,74,171
6524,N. Thompson,"CB, RB",68,68,30,1000000.0,6000.0,2023.0,69,54,62,66,56,59,59,37,54,71,68,67,66,67,74,177
11729,J. van der Werff,"CB, RB",64,73,22,1200000.0,5000.0,2022.0,69,45,54,65,42,53,50,34,51,72,66,65,62,64,54,188
6285,A. Hickey,"LB, RB",69,82,19,3200000.0,7000.0,2024.0,69,65,67,66,68,65,66,62,68,70,68,65,71,72,73,175
11999,P. Kioso,"RWB, RB",64,73,21,1300000.0,2000.0,2022.0,69,54,60,61,61,59,61,39,49,69,69,60,60,61,76,183
6546,L. Marín,"RB, CB, RM",68,68,29,1100000.0,6000.0,2021.0,69,60,65,65,67,65,66,42,65,69,69,64,69,66,72,183
5910,M. Bader,"RB, RM",69,74,24,2000000.0,6000.0,2022.0,69,56,66,66,66,65,63,53,48,74,64,70,70,65,75,176
11587,M. Ambrose,"LB, RB",64,64,27,575000.0,2000.0,2021.0,69,51,57,61,52,63,54,29,37,68,70,55,62,67,66,175
12451,J. Wójcicki,"RB, LB",63,63,32,325000.0,2000.0,2023.0,69,57,59,59,62,56,58,58,59,68,69,59,60,58,74,189
11626,J. Delem,"CDM, RB",64,65,28,575000.0,2000.0,2021.0,69,57,62,60,56,66,60,35,60,65,73,58,59,61,79,180
12441,L. Grimshaw,RB,63,63,26,475000.0,2000.0,2022.0,69,54,58,59,59,56,55,30,59,69,69,61,59,60,74,180
11613,K. Larson,"RB, RWB",64,64,29,525000.0,1000.0,2023.0,69,54,60,59,57,59,57,34,54,72,67,61,61,57,84,176
13551,J. Jesgarzewski,RB,62,63,27,425000.0,550.0,2022.0,69,56,55,57,55,63,46,43,56,69,69,58,57,58,73,180
10705,D. Ciobotariu,"CB, RB",65,73,23,1500000.0,4000.0,2024.0,69,46,49,64,47,57,40,48,48,70,68,67,60,63,71,184
14593,F. Myhre,"CM, RB, LB",61,72,22,725000.0,900.0,2024.0,69,56,65,57,38,64,63,46,62,71,68,57,52,58,67,180
14632,M. Clark,"RWB, RB, LB",61,69,22,700000.0,900.0,2023.0,69,52,58,57,52,58,56,53,49,72,67,56,58,60,66,173
4326,K. Rosenberry,RB,71,71,27,1800000.0,5000.0,2022.0,69,63,68,67,64,69,64,62,64,71,68,68,63,66,88,173
14350,Jójó,RB,62,68,20,575000.0,950.0,2022.0,69,42,58,59,53,44,59,37,32,71,67,48,66,69,66,186
14875,K. Miyamoto,"CDM, CM, RB",61,66,25,450000.0,800.0,2024.0,69,60,56,57,55,67,56,45,69,66,72,57,61,58,55,177
3935,M. Zimmermann,RB,71,71,29,1600000.0,15000.0,2024.0,69,67,66,68,71,72,62,55,65,73,65,71,70,67,73,177
10651,J. Heil,"CDM, RB, CM",65,70,24,1000000.0,2000.0,2022.0,69,62,66,62,61,65,66,63,64,73,65,64,62,63,70,176
14756,M. Ahmed,"RB, CB",61,61,32,230000.0,500.0,2024.0,69,49,58,61,48,55,57,45,45,67,71,60,60,61,54,182
4021,T. Smith,"RWB, RB",71,71,29,1600000.0,18000.0,2022.0,69,66,66,68,71,67,65,59,65,69,69,66,69,73,75,186
11037,M. Nenakhov,RB,65,72,22,1400000.0,9000.0,2024.0,69,54,61,62,59,62,62,38,61,68,69,58,69,68,63,178
7116,E. Zaldívar,"CDM, RB",68,77,24,2500000.0,5000.0,2022.0,69,65,69,65,57,70,68,60,68,70,68,65,65,68,78,175
13562,C. Dummigan,"RB, LB",62,66,25,525000.0,700.0,2021.0,69,52,59,58,58,55,59,45,51,67,71,58,57,58,76,180
4941,David Costas,"CB, RB",70,75,26,2100000.0,6000.0,2024.0,69,61,60,72,65,68,59,30,65,68,70,69,71,72,59,181
11068,A. Askar,"LB, RB, LM",64,64,35,180000.0,800.0,2021.0,69,61,69,57,64,63,66,58,55,68,70,56,55,56,67,176
4940,N. Figal,"CB, RB",70,73,27,1800000.0,5000.0,2021.0,69,61,68,69,57,71,66,44,71,69,69,67,69,70,74,181
14126,Z. Ibsen Rossi,"RB, CB",62,74,20,925000.0,4000.0,2022.0,69,47,45,63,45,53,33,34,51,67,70,66,62,64,68,194
10864,G. Giménez,RB,65,65,34,250000.0,500.0,2021.0,69,51,59,63,61,60,54,52,49,73,65,65,60,62,70,175
14091,Carrasco,"RB, RM",62,70,23,850000.0,4000.0,2022.0,69,53,63,58,67,55,66,57,46,72,67,57,63,61,53,171
14046,S. Theler,"RB, LB, LM",62,79,20,1000000.0,3000.0,2022.0,69,53,60,58,55,58,59,36,56,72,66,57,62,59,67,175
9485,A. Mabaso,"RB, CDM, RM",66,66,30,725000.0,500.0,2022.0,69,64,57,65,63,73,54,45,69,67,70,67,65,70,59,173
8611,L. Jaldín,RB,67,67,31,750000.0,500.0,2021.0,69,55,60,64,67,59,57,40,60,70,69,63,65,70,65,175
8618,R. Drăgușin,"CB, RB",67,82,19,2300000.0,10000.0,2022.0,69,45,53,67,36,54,50,37,48,68,69,60,73,75,68,191
1552,N. Clyne,RB,75,75,30,4800000.0,42000.0,2022.0,69,71,75,74,76,75,75,64,66,71,67,75,76,75,57,175
621,B. Pavard,"RB, CB",79,82,25,21500000.0,64000.0,2024.0,69,72,71,78,77,75,68,63,76,68,69,76,80,79,79,186
9024,D. Cavaré,RB,66,69,26,1000000.0,7000.0,2022.0,69,60,62,64,62,62,62,60,60,69,69,66,63,61,71,185
17410,O. Olufunwa,"RB, CB",57,67,19,325000.0,4000.0,2022.0,69,46,51,52,55,48,52,37,39,71,67,50,56,55,56,178
8230,Delmás,RB,67,69,26,1200000.0,3000.0,2023.0,69,56,63,63,68,62,63,49,47,70,68,62,63,65,76,173
17401,K. Hajrizi,"CB, RB, CDM",57,65,22,350000.0,2000.0,2024.0,69,37,39,56,29,41,31,25,47,66,71,55,59,63,78,185
8930,T. Payne,"CB, RB",66,67,27,850000.0,2000.0,2022.0,69,59,57,62,64,58,54,64,59,63,73,61,63,63,71,179
18131,H. Mondal,"LB, RB",55,60,24,180000.0,500.0,2022.0,69,40,46,51,43,42,40,39,34,72,67,52,56,54,76,167
8451,Alex Suárez,"CB, RB",67,69,28,1000000.0,3000.0,2024.0,69,52,51,67,46,64,37,35,51,67,71,67,65,69,63,177
18267,J. Sikora,"RB, CB",54,68,19,240000.0,1000.0,2022.0,69,39,49,51,47,41,46,36,33,68,69,51,51,52,61,183
17686,K. Coates,"RB, CB, LB",56,73,19,350000.0,2000.0,2022.0,69,35,54,56,44,33,57,28,35,71,67,50,55,62,62,170
9077,Agus Medina,"CDM, CM, RB",66,69,26,1000000.0,3000.0,2023.0,69,64,62,62,59,67,56,29,71,70,69,61,61,64,78,176
9394,A. Barylla,"RB, CB, LM",66,70,24,1100000.0,2000.0,2024.0,69,56,60,62,61,59,59,41,56,71,67,61,61,63,83,180
18425,B. Johnsplass,RB,54,72,17,250000.0,500.0,2023.0,69,39,46,51,43,43,45,31,38,71,68,47,54,56,52,178
18457,Zhao Jianfei,"CB, RB, CDM",53,63,22,200000.0,2000.0,2021.0,69,33,45,54,27,40,36,34,31,72,66,58,50,54,52,184
9401,F. Brandhof,"CM, RB, RW",66,71,24,1300000.0,4000.0,2024.0,69,66,67,58,65,70,65,60,66,70,68,58,58,60,85,182
17025,R. Singh,RB,57,57,30,140000.0,500.0,2023.0,69,39,48,54,43,44,45,28,30,70,68,52,58,58,82,170
8790,A. Matthews,RB,66,66,29,750000.0,3000.0,2022.0,69,64,65,63,65,64,63,68,64,66,71,64,62,64,67,178
6837,J. Bree,"RB, LB",68,75,23,2300000.0,5000.0,2022.0,70,60,64,64,68,65,66,40,60,71,70,64,63,67,71,178
4217,I. Chebake,RB,71,71,31,1400000.0,800.0,2023.0,70,57,68,70,62,62,70,51,60,68,72,68,70,72,82,176
12017,P. Ibáñez,"RB, CB",64,74,20,1200000.0,500.0,2023.0,70,53,47,61,63,62,31,32,50,70,70,60,60,62,60,174
11351,M. Konradsen,"CM, RB",64,69,25,850000.0,1000.0,2021.0,70,62,68,59,62,66,66,60,63,75,65,58,56,59,78,176
11050,Gonçalo Esteves,"RWB, RB",65,82,17,1700000.0,500.0,2024.0,70,60,65,60,65,63,70,64,64,71,70,59,64,63,54,177
10708,K. Hoever,"RWB, RB",65,80,19,1600000.0,8000.0,2025.0,70,59,64,62,63,65,64,56,51,70,70,62,59,65,55,183
15166,L. Mosquera,"LB, RB",61,70,20,675000.0,500.0,2022.0,70,49,57,56,61,50,58,42,44,67,72,52,61,62,68,174
3661,O. El Hajjam,"CB, RB, RWB",72,72,30,1900000.0,13000.0,2022.0,70,65,68,73,65,71,67,69,67,70,70,74,72,74,82,180
10436,S. Ngezana,"CB, RB",65,72,23,1300000.0,500.0,2022.0,70,34,43,68,20,34,29,25,53,72,69,65,70,70,71,185
13179,J. Che,"RB, CB",63,81,17,1100000.0,500.0,2023.0,70,50,57,60,54,60,54,25,47,73,68,57,60,63,67,185
15273,H. Kleppa,RB,60,67,24,475000.0,650.0,2024.0,70,55,55,56,48,65,52,42,57,71,70,59,58,57,64,180
8496,M. Laborda,"CB, RB",67,75,21,2100000.0,500.0,2021.0,70,51,58,68,60,61,54,48,41,71,69,67,63,67,67,182
3588,Kelivelson,"CDM, RB, RM",72,72,25,2300000.0,9000.0,2024.0,70,66,62,72,51,72,62,61,71,72,68,73,73,72,68,182
14548,M. Yuzawa,RB,61,62,27,350000.0,850.0,2022.0,70,39,55,60,50,44,53,26,32,68,72,60,58,64,74,179
10389,J. Latibeaudiere,"CB, RB",65,74,21,1500000.0,5000.0,2023.0,70,51,57,65,51,57,54,38,51,69,70,63,67,67,67,180
13152,M. Llano,"RB, RM",63,72,21,1000000.0,2000.0,2022.0,70,57,62,56,61,60,62,48,57,70,70,48,62,60,70,184
550,D. D'Ambrosio,"CB, RB",79,79,32,11500000.0,85000.0,2022.0,70,67,71,80,73,71,71,63,67,74,67,80,79,80,80,180
5544,R. Salinas,"RB, LB",69,69,33,725000.0,9000.0,2021.0,70,70,68,63,71,72,69,70,69,71,70,60,67,67,72,179
6771,A. Ndour,"LB, RB",68,69,27,1300000.0,3000.0,2023.0,70,62,65,67,68,68,60,63,67,71,70,67,69,67,56,186
8587,Joel Pereira,RB,67,70,24,1300000.0,3000.0,2025.0,70,59,65,62,70,65,66,52,51,72,69,60,65,63,72,178
9470,B. Reynolds,"RWB, RB",66,76,20,1800000.0,9000.0,2025.0,70,59,60,62,68,62,60,47,51,69,71,62,56,65,72,188
12849,L. O'Connor,"RB, CDM",63,72,20,1000000.0,7000.0,2022.0,70,56,60,59,57,59,56,53,52,72,69,60,57,58,73,178
5575,K. Leerdam,"RB, LB",69,69,31,1000000.0,4000.0,2023.0,70,64,68,65,59,69,66,59,65,71,70,62,64,65,82,178
5574,Douglas,"RB, RM",69,69,30,1200000.0,17000.0,2022.0,70,70,73,66,76,73,77,74,69,73,68,68,69,70,51,171
6814,G. Paquiez,RB,68,69,27,1300000.0,3000.0,2022.0,70,60,62,66,62,67,61,53,59,69,70,66,66,67,78,182
13027,J. Zevallos,RB,63,69,22,725000.0,500.0,2022.0,70,57,63,59,63,58,69,51,60,69,70,66,58,56,62,175
4220,R. Bauer,"RB, CB, LB",71,74,26,2300000.0,9000.0,2026.0,70,60,64,70,65,61,62,48,65,69,71,69,69,72,73,183
3476,J. Báez,"CB, RB",72,72,30,1900000.0,850.0,2023.0,70,65,66,72,62,70,65,57,65,71,70,70,70,72,70,180
11295,A. McGowan,RB,64,69,24,825000.0,4000.0,2023.0,70,54,61,60,60,57,59,40,49,73,68,59,60,62,72,175
