,Name ,overall,potential,passing,skill_long_passing,value_eur,wage_eur,age,height_cm,club_contract_valid_until,goalkeeping_diving,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
15451,E. González,60,65,51,21,300000.0,1000.0,25,193,2022.0,58,52,62,61
15457,M. Bu Sanda,60,65,51,24,275000.0,500.0,26,181,2024.0,60,52,59,62
15458,T. Canteros,60,75,50,20,500000.0,800.0,19,183,2021.0,57,59,60,62
15463,J. Hass,60,66,50,23,325000.0,1000.0,23,186,2022.0,60,56,57,60
15487,M. Barcola,60,70,50,24,475000.0,5000.0,22,197,2022.0,62,53,61,63
15496,Lee Gwang Yeon,60,71,50,24,475000.0,700.0,21,185,2022.0,60,54,63,61
15504,N. Thiede,60,70,50,21,475000.0,3000.0,22,186,2022.0,63,57,54,62
15506,O. Djoco,60,68,50,20,475000.0,2000.0,23,188,2025.0,63,63,58,61
15517,O. Rodríguez,60,68,51,20,475000.0,500.0,24,185,2025.0,58,55,58,63
15537,T. Schreiber,60,77,50,26,575000.0,3000.0,19,190,2022.0,62,59,58,62
15543,Adrián,60,77,50,22,575000.0,2000.0,20,195,2022.0,57,64,62,60
15550,M. Popa,60,73,50,33,525000.0,500.0,20,190,2023.0,60,55,58,62
15552,J. Calderón,60,66,50,45,325000.0,500.0,23,185,2021.0,59,62,59,60
15553,H. Pérez,60,61,51,25,180000.0,500.0,30,185,2025.0,60,54,57,58
15566,F. Tinaglini,60,68,50,20,475000.0,500.0,22,190,2022.0,61,57,60,58
15575,R. Scott,60,66,51,24,300000.0,500.0,25,184,2023.0,62,60,62,65
15585,João Monteiro,60,71,50,22,475000.0,600.0,20,186,2023.0,61,53,58,61
15594,J. Tånnander,60,73,50,28,525000.0,500.0,20,195,2021.0,62,57,59,61
15598,N. Christogeorgos,60,70,50,35,475000.0,500.0,21,190,2024.0,64,50,48,66
15599,Y. Gil,60,72,50,16,525000.0,500.0,20,178,2022.0,62,54,62,60
15612,Z. Suzuki,60,74,50,23,500000.0,500.0,18,189,2022.0,65,61,50,67
15631,L. Lund,60,70,50,35,475000.0,950.0,21,195,2023.0,64,60,61,63
15632,M. Sasaki,60,70,50,21,450000.0,550.0,19,185,2022.0,66,56,60,63
15638,D. Gorka,60,74,50,17,500000.0,1000.0,19,190,2024.0,63,59,56,65
15650,José Oliveira,60,78,50,55,575000.0,550.0,19,186,2023.0,60,57,54,60
15656,L. Philipp,60,72,50,22,525000.0,2000.0,20,192,2023.0,60,56,59,63
15664,L. Amadé,60,68,50,24,475000.0,1000.0,21,193,2023.0,59,62,56,64
15675,Joel Sousa,60,70,50,26,475000.0,650.0,21,188,2022.0,56,57,57,59
15676,M. Kochalski,60,74,50,23,525000.0,850.0,20,189,2022.0,59,56,63,59
15678,W. Barlasina,60,68,50,23,475000.0,1000.0,23,196,2021.0,61,57,62,59
15682,P. Morrison,60,65,50,23,300000.0,800.0,23,196,2022.0,62,62,63,64
15685,D. Strindholm,60,77,50,32,575000.0,500.0,19,185,2022.0,60,59,60,61
15688,E. Bilgin,60,74,50,21,475000.0,500.0,17,188,2023.0,66,63,58,65
15693,O. Bosworth,60,77,50,17,575000.0,4000.0,19,180,2022.0,63,60,60,65
15725,T. Jansen,60,74,50,26,500000.0,550.0,19,192,2023.0,59,58,58,63
15731,S. Rojas,60,65,50,19,300000.0,500.0,21,185,2021.0,61,60,60,60
15747,J. Cuéllar,60,67,50,25,425000.0,500.0,21,184,2021.0,62,59,58,57
15767,Morilla,60,70,50,26,475000.0,950.0,21,183,2022.0,59,57,59,63
15778,Pablo Picón,60,71,50,21,475000.0,2000.0,21,185,2022.0,58,62,60,58
15781,A. Desábato,60,60,51,18,130000.0,2000.0,31,183,2021.0,60,59,58,60
15786,O. Ba,60,77,50,22,575000.0,900.0,19,185,2025.0,62,63,62,62
15794,L. García,60,71,50,25,475000.0,500.0,21,190,2021.0,60,57,58,60
15799,S. Araujo,60,68,51,29,475000.0,500.0,24,183,2021.0,60,59,58,63
15800,K. Mier,60,73,50,16,525000.0,500.0,21,190,2021.0,60,57,60,64
15803,M. Silva,60,70,50,22,475000.0,500.0,20,182,2025.0,61,58,57,61
15811,T. Kato,60,65,51,27,300000.0,1000.0,24,180,2022.0,62,53,54,66
15840,K. Sentić,60,72,50,13,525000.0,500.0,20,193,2026.0,59,55,56,55
15856,F. Sanguinetti,60,72,50,17,525000.0,1000.0,20,184,2023.0,60,56,58,63
15875,A. Savin,60,70,50,18,475000.0,3000.0,21,193,2025.0,65,61,55,63
15893,Dalberson,60,65,51,41,300000.0,1000.0,24,191,2024.0,64,58,53,67
15900,Andrew,60,72,50,37,525000.0,850.0,20,189,2024.0,66,61,57,67
15912,M. Ndiaye,60,68,50,16,450000.0,500.0,19,202,2022.0,54,64,60,64
15923,C. Geist,60,68,50,29,475000.0,1000.0,22,192,2025.0,59,57,54,64
15934,P. Tear,60,67,50,21,425000.0,800.0,22,187,2023.0,60,54,58,64
15936,A. Bencze,60,75,50,15,500000.0,550.0,19,190,2025.0,62,55,59,66
15952,L. McCormick,59,59,50,32,25000.0,1000.0,37,183,2022.0,56,62,60,54
15953,J. Lillis,59,59,50,29,40000.0,1000.0,34,183,2022.0,59,58,57,60
15955,R. Lejeune,59,59,50,15,150000.0,800.0,30,182,2022.0,56,53,58,64
15958,S. Deana,59,59,50,30,120000.0,2000.0,31,190,2022.0,61,56,56,60
15970,M. Säfqvist,59,62,50,22,220000.0,650.0,27,193,2022.0,58,59,59,63
15972,Lee Jin Hyung,59,59,50,16,70000.0,750.0,33,189,2021.0,59,59,62,59
15973,I. Zaid,59,59,50,21,120000.0,2000.0,31,190,2025.0,62,51,60,59
15981,K. Rosa,59,63,50,17,240000.0,1000.0,26,191,2022.0,61,54,58,60
15985,S. Moore,59,62,50,30,230000.0,2000.0,26,187,2022.0,61,57,57,59
15997,J. Chávez,59,64,49,20,275000.0,1000.0,24,187,2026.0,64,54,56,63
15999,H. Keto,59,67,49,20,425000.0,500.0,23,192,2021.0,58,55,60,59
16003,M. Hudson,59,65,49,16,300000.0,3000.0,22,193,2022.0,58,53,60,58
16008,Zhou Yuchen,59,64,50,40,250000.0,2000.0,26,184,2026.0,57,60,55,57
16014,M. Norman,59,64,49,23,275000.0,1000.0,24,193,2022.0,59,55,58,60
16021,F. Pizzicanella,59,64,50,24,275000.0,1000.0,25,183,2022.0,57,60,57,58
16030,J. Bekkema,59,65,50,24,275000.0,1000.0,25,186,2023.0,62,50,57,63
16041,J. Dakir,59,63,49,32,250000.0,1000.0,24,191,2022.0,60,55,57,59
16044,H. Acevedo,59,65,49,28,300000.0,500.0,24,184,2024.0,62,62,54,63
16054,Sergi Puig,59,71,49,27,475000.0,900.0,22,187,2024.0,56,57,56,59
16056,Chen Zhao,59,63,49,37,250000.0,1000.0,24,189,2022.0,62,53,52,60
16075,B. Gradecki,59,67,49,16,450000.0,550.0,21,194,2023.0,62,57,57,61
16080,T. Shibuya,59,63,50,19,240000.0,850.0,26,189,2022.0,59,64,58,59
16087,T. Billson,59,74,49,29,475000.0,2000.0,20,191,2022.0,62,57,58,63
16097,A. Stone,59,68,49,35,450000.0,1000.0,21,186,2022.0,61,60,56,60
16103,T. Weiner,59,68,49,30,450000.0,2000.0,22,191,2023.0,60,60,56,63
16107,K. Szymański,59,60,50,14,180000.0,1000.0,28,192,2022.0,61,60,56,58
16109,F. Majchrowicz,59,68,49,17,450000.0,500.0,21,194,2022.0,61,61,59,63
16115,V. Kaith,59,65,49,16,300000.0,500.0,24,187,2022.0,57,57,60,59
16116,T. Stirl,59,67,49,18,450000.0,500.0,21,188,2022.0,60,60,57,60
16117,C. Moreno,59,68,49,18,425000.0,2000.0,23,190,2021.0,62,58,55,62
16127,E. Ólafsson,59,72,49,32,475000.0,2000.0,21,201,2025.0,59,60,57,59
16131,N. Forastiero,59,69,49,16,450000.0,1000.0,22,182,2023.0,56,64,57,61
16134,H. Constant,59,70,49,29,450000.0,650.0,21,183,2022.0,57,53,56,59
16141,C. Miszta,59,76,49,15,525000.0,550.0,19,193,2025.0,61,56,57,61
16142,R. Ducan,59,67,49,21,425000.0,500.0,20,192,2023.0,70,53,54,58
16147,T. Kips,59,70,49,20,425000.0,800.0,20,188,2023.0,58,59,61,60
16150,C. Boyce-Clarke,59,81,49,34,650000.0,500.0,18,191,2023.0,62,63,56,60
16155,A. Ureche,59,65,49,28,300000.0,750.0,22,185,2022.0,58,59,60,61
16173,C. van den Berg,59,69,49,21,425000.0,800.0,20,185,2022.0,59,55,58,58
16191,L. Oppermann,59,73,49,28,475000.0,750.0,19,191,2025.0,62,57,57,64
16231,E. Pacheco,59,67,49,14,450000.0,500.0,22,178,2021.0,58,55,57,58
16234,O. Dovin,59,76,49,20,500000.0,500.0,18,187,2024.0,66,58,57,61
16238,R. Morínigo,59,66,49,9,400000.0,500.0,22,185,2021.0,54,58,59,62
16250,J. Eastham,59,74,49,37,475000.0,2000.0,19,181,2022.0,60,62,56,61
16260,K. Dąbrowski,59,68,49,23,425000.0,900.0,23,197,2023.0,58,58,55,60
16263,M. Raab,59,68,49,18,450000.0,650.0,22,186,2022.0,60,54,59,62
16268,D. Klein,59,73,49,24,475000.0,2000.0,20,192,2025.0,60,56,55,60
16275,Ž. Kostadinović,59,59,50,17,150000.0,2000.0,29,196,2022.0,60,52,57,65
16288,D. van den Heuvel,59,79,49,29,550000.0,900.0,18,184,2023.0,61,61,56,59
16306,D. Romero,59,71,49,17,475000.0,500.0,19,188,2024.0,61,55,50,60
16310,O. Toledo,59,68,49,21,450000.0,500.0,22,183,2021.0,61,59,59,62
16314,S. Ahlers,59,64,49,23,275000.0,2000.0,23,194,2025.0,60,61,60,62
16319,G. Parra,59,73,49,55,475000.0,500.0,19,180,2025.0,58,61,59,61
16346,E. Bördner,59,74,49,26,475000.0,1000.0,19,188,2022.0,60,57,58,63
16353,E. Kılıçarslan,59,67,49,22,425000.0,1000.0,23,187,2023.0,62,60,53,62
16364,C. Raatsie,59,71,49,40,475000.0,750.0,19,188,2022.0,56,60,54,57
16369,J. Peña,59,66,49,26,400000.0,500.0,22,185,2021.0,59,60,58,57
16382,C. Torres,59,66,49,23,400000.0,500.0,21,180,2022.0,58,55,58,61
16388,D. Reiziger,59,70,49,35,425000.0,1000.0,20,187,2024.0,55,59,56,61
16396,M. Mignon,59,59,50,16,150000.0,2000.0,30,184,2022.0,63,52,59,64
16413,F. Ravizzoli,59,64,49,28,275000.0,1000.0,23,188,2023.0,59,62,59,60
16420,P. Tschernuth,59,70,49,20,425000.0,1000.0,19,186,2025.0,60,60,58,60
16429,J. Trafford,59,77,49,16,500000.0,500.0,18,191,2022.0,60,59,57,59
16433,L. Rieß,59,76,49,26,525000.0,1000.0,19,191,2023.0,62,59,57,62
16448,L. Bonelli,59,74,49,23,450000.0,500.0,18,191,2023.0,61,56,61,60
16467,E. Karataş,59,69,49,23,425000.0,750.0,19,192,2024.0,60,58,54,63
16479,Aritz de Miguel,59,71,49,16,475000.0,900.0,22,181,2022.0,59,57,55,58
16488,Y. Karagöz,59,68,49,29,450000.0,1000.0,21,195,2023.0,62,64,53,61
16507,Liu Zhenli,58,58,49,19,25000.0,1000.0,36,194,2021.0,59,56,59,54
16510,R. Sugiyama,58,58,49,30,35000.0,650.0,34,184,2022.0,60,58,54,56
16511,Kim Keun Bae,58,58,49,33,35000.0,750.0,34,187,2021.0,60,57,56,59
16512,S. Roy,58,58,49,18,35000.0,500.0,34,183,2022.0,56,46,63,58
16515,M. McGinley,58,58,49,13,110000.0,500.0,31,185,2021.0,61,55,57,62
16519,C. Dibble,58,60,49,24,190000.0,500.0,27,193,2023.0,59,56,57,59
16521,V. Janjetović,58,58,49,27,70000.0,1000.0,33,187,2022.0,57,56,56,56
16523,S. Bastien,58,61,49,38,210000.0,1000.0,26,196,2022.0,60,53,53,58
16524,D. Primel,58,60,49,32,170000.0,600.0,29,191,2022.0,60,59,55,60
16534,D. Grimshaw,58,68,48,45,400000.0,1000.0,23,185,2023.0,58,58,54,59
16535,A. Al Ruhaili,58,63,49,23,230000.0,2000.0,26,189,2023.0,62,52,57,56
16537,A. Pearce,58,63,48,22,250000.0,500.0,24,198,2022.0,60,60,50,58
16539,N. Gartside,58,68,48,25,400000.0,500.0,23,182,2021.0,59,56,56,59
16548,L. Jones,58,69,48,32,400000.0,1000.0,22,185,2022.0,56,57,58,58
16563,V. Karakuş,58,64,48,32,250000.0,2000.0,23,185,2022.0,64,52,51,64
16574,S. Awaka,58,62,49,24,220000.0,850.0,26,188,2022.0,56,54,53,58
16576,Lee Jun,58,66,48,27,400000.0,850.0,23,188,2022.0,62,63,60,62
16581,M. Sprang,58,67,48,25,375000.0,500.0,20,192,2022.0,58,56,54,54
16603,H. Saruta,58,65,48,40,350000.0,1000.0,22,190,2022.0,61,61,55,58
16604,A. Søndergaard,58,75,48,24,475000.0,1000.0,20,188,2023.0,62,56,55,59
16605,A. Grinwis,58,58,49,18,140000.0,1000.0,29,188,2021.0,60,56,57,59
16606,E. Dick,58,62,49,34,220000.0,1000.0,26,196,2021.0,55,58,58,55
16609,T. Nagaishi,58,62,48,21,220000.0,1000.0,25,191,2022.0,61,54,56,58
16615,T. Herbots,58,68,48,14,375000.0,1000.0,20,185,2023.0,61,56,59,58
16618,J. Gauci,58,67,48,22,375000.0,500.0,20,194,2023.0,61,58,55,61
16620,L. Schaffran,58,68,48,22,400000.0,2000.0,22,186,2024.0,62,59,56,56
16625,Choi Young Eun,58,63,48,20,240000.0,1000.0,25,189,2022.0,58,47,54,61
16626,M. Al Haeti,58,63,48,25,240000.0,3000.0,25,186,2024.0,60,55,59,59
16637,H. Bernat,58,69,48,22,375000.0,1000.0,20,192,2024.0,60,59,55,59
16645,J. Zetterström,58,66,48,20,400000.0,850.0,22,197,2022.0,60,56,57,58
16646,Bruno Bertinato,58,65,48,21,350000.0,2000.0,23,194,2022.0,59,56,50,59
16649,Guo Wei,58,58,49,31,110000.0,1000.0,31,190,2022.0,60,61,62,56
16650,Ș. Fara,58,68,48,21,375000.0,500.0,20,189,2023.0,62,49,56,61
16663,T. Secchi,58,64,48,21,250000.0,600.0,24,185,2022.0,61,55,56,62
16665,Z. Jeacock,58,72,48,22,425000.0,2000.0,20,191,2022.0,57,62,57,62
16668,O. Hanin,58,65,48,23,350000.0,2000.0,23,190,2023.0,62,54,55,63
16669,R. Bouallak,58,70,48,23,450000.0,1000.0,21,190,2022.0,57,55,61,60
16670,A. Mair,58,75,48,27,475000.0,3000.0,20,198,2024.0,59,56,56,58
16672,B. Voll,58,69,48,17,375000.0,950.0,20,195,2022.0,59,56,55,61
16673,D. Langley,58,75,48,21,475000.0,3000.0,20,201,2023.0,59,54,59,58
16679,D. Youfeigane,58,70,48,16,450000.0,750.0,21,188,2023.0,58,54,56,58
16682,K. Bieszczad,58,71,48,19,400000.0,500.0,18,192,2023.0,60,55,57,59
16688,M. Al Hassawi,58,58,49,25,100000.0,2000.0,32,186,2023.0,58,51,56,59
16694,J. Reckert,58,66,48,14,400000.0,550.0,24,188,2022.0,59,55,54,58
16695,J. Hupe,58,70,48,20,450000.0,550.0,21,200,2023.0,65,54,58,57
16721,A. Ichikawa,58,65,48,25,350000.0,550.0,22,190,2022.0,63,52,48,62
16725,J. Mero,58,61,49,16,210000.0,500.0,26,188,2023.0,62,56,52,56
16732,J. Miers,58,71,48,26,425000.0,500.0,20,192,2023.0,55,61,57,60
16734,J. Cabezudo,58,69,48,14,375000.0,500.0,19,180,2021.0,59,56,54,56
16738,C. Adorno,58,73,48,27,425000.0,500.0,20,174,2021.0,60,50,53,55
16751,M. Liesegang,58,65,48,25,350000.0,2000.0,21,189,2022.0,58,56,54,60
16753,M. Schulze,58,70,48,19,425000.0,1000.0,20,190,2022.0,57,56,56,62
16756,J. Kroesen,58,71,48,15,400000.0,500.0,18,184,2022.0,59,61,57,57
16758,L. Klatte,58,68,48,20,400000.0,950.0,21,186,2022.0,62,58,57,65
16767,Phelipe,58,66,48,21,400000.0,850.0,22,185,2021.0,58,58,55,60
16796,Lluis Tarrés,58,72,48,18,425000.0,900.0,20,189,2022.0,57,54,57,61
16809,J. Gal,58,61,49,25,190000.0,550.0,28,187,2022.0,60,65,63,61
16811,L. Lewis,58,72,48,32,425000.0,650.0,20,193,2021.0,59,58,58,61
16813,D. Odumosu,58,73,48,40,425000.0,500.0,20,185,2021.0,57,52,59,56
16819,I. Ouchi,58,67,48,34,375000.0,500.0,20,184,2022.0,58,56,55,61
16820,N. Abe,58,58,49,36,25000.0,900.0,37,186,2022.0,60,58,60,56
16821,K. Tachikawa,58,63,48,25,250000.0,550.0,24,188,2022.0,61,49,56,60
16850,M. Johnen,58,74,48,20,450000.0,500.0,18,186,2023.0,61,53,58,62
16865,S. Breza,58,65,48,32,350000.0,3000.0,23,193,2021.0,54,55,58,59
16872,M. Sanhouse,58,64,48,23,275000.0,500.0,21,178,2021.0,58,57,55,60
16874,Y. Pandor,58,68,48,14,375000.0,2000.0,20,178,2025.0,61,54,57,58
16883,S. Mogoșanu,58,60,49,27,170000.0,1000.0,28,180,2023.0,58,60,59,58
16885,Unai Marino,58,71,48,29,450000.0,650.0,21,185,2022.0,65,53,49,61
16888,J. Schuurman,58,67,48,24,400000.0,1000.0,22,190,2022.0,59,57,53,60
16891,M. Biegański,58,70,48,21,425000.0,500.0,19,190,2025.0,60,54,57,63
16895,D. Kąkolewski,58,63,48,23,240000.0,1000.0,25,192,2023.0,58,55,61,58
16898,T. Malbec,58,69,48,32,375000.0,1000.0,19,187,2022.0,60,60,58,59
16902,A. Dlugaiczyk,58,58,49,24,25000.0,500.0,38,195,2022.0,60,60,59,57
16906,Acín,58,67,48,39,375000.0,850.0,20,183,2022.0,57,58,59,61
16918,V. Lesieur,58,73,48,27,400000.0,500.0,18,195,2024.0,56,67,60,61
16922,P. Schulze,58,76,48,15,450000.0,700.0,18,190,2023.0,60,57,54,62
16937,S. Van Damme,58,76,48,19,450000.0,500.0,18,191,2022.0,68,55,61,58
16938,T. Roufosse,58,69,48,29,375000.0,1000.0,20,181,2022.0,58,56,63,62
16942,A. Makatounakis,58,77,48,25,450000.0,500.0,17,186,2022.0,62,58,59,58
16951,A. Paulsen,58,75,48,39,450000.0,500.0,18,183,2024.0,57,58,53,64
16972,R. Castellanos,58,68,48,18,375000.0,1000.0,20,184,2022.0,59,61,56,63
16975,S. Westerveld,58,72,48,24,400000.0,500.0,18,190,2024.0,60,58,56,60
16981,C. Setford,58,76,48,35,450000.0,500.0,17,193,2023.0,58,59,59,57
16984,P. Zovko,58,73,48,17,425000.0,850.0,19,192,2024.0,55,60,55,66
16996,P. Cherrie,57,57,48,16,20000.0,500.0,37,188,2021.0,57,57,58,55
16999,L. Walker,57,57,48,22,90000.0,1000.0,31,196,2022.0,57,55,55,58
17000,G. Doherty,57,57,48,45,20000.0,500.0,39,188,2021.0,55,57,55,57
17001,S. Paul,57,57,48,22,30000.0,500.0,34,182,2022.0,56,59,53,62
17005,J. Cracknell,57,61,48,28,180000.0,2000.0,26,183,2022.0,58,55,56,57
17011,Liu Weiguo,57,58,48,27,130000.0,3000.0,29,197,2021.0,58,60,58,59
17020,N. Araya,57,67,47,21,325000.0,500.0,22,176,2022.0,57,55,54,59
17021,Wang Guoming,57,57,48,21,90000.0,2000.0,31,187,2021.0,58,56,58,59
17022,L. Steacy,57,58,48,22,130000.0,500.0,28,185,2021.0,55,55,58,57
17027,W. Mannion,57,64,47,21,275000.0,1000.0,23,186,2022.0,57,54,57,58
17028,M. Stajduhar,57,67,47,20,325000.0,850.0,23,188,2021.0,59,58,53,59
17034,H. Shiota,57,57,48,16,20000.0,900.0,40,185,2022.0,54,54,66,50
17036,M. Al Haidari,57,60,47,16,170000.0,4000.0,25,188,2022.0,58,55,58,55
17037,K. Matsuzawa,57,59,48,27,140000.0,700.0,29,183,2022.0,58,58,61,53
17040,J. León,57,63,47,19,200000.0,1000.0,25,188,2024.0,63,60,53,62
17050,J. Vom Steeg,57,65,47,29,325000.0,850.0,24,194,2021.0,59,54,52,57
17051,J. Turner,57,69,47,25,350000.0,4000.0,22,194,2022.0,60,54,56,60
17062,J. Imbrechts,57,71,47,15,350000.0,750.0,19,183,2022.0,62,56,50,60
17064,C. Yates,57,67,47,17,325000.0,500.0,22,186,2021.0,58,56,57,59
17071,B. Crellin,57,69,47,25,350000.0,900.0,21,185,2022.0,58,57,55,61
17080,W. Dennis,57,70,47,25,350000.0,3000.0,20,188,2023.0,59,57,56,58
17082,D. Andersen,57,72,47,25,350000.0,1000.0,20,191,2022.0,60,57,59,60
17087,T. Callens,57,66,47,28,325000.0,2000.0,22,182,2023.0,63,55,56,58
17091,L. Hunn,57,65,47,17,325000.0,550.0,22,180,2022.0,60,54,56,58
17107,L. Pelletier,57,67,47,16,325000.0,500.0,21,186,2022.0,57,60,53,59
17116,L. Barraza,57,62,47,19,200000.0,850.0,24,187,2021.0,54,59,53,56
17122,G. Ito,57,68,47,25,300000.0,800.0,20,190,2022.0,58,51,49,63
17126,D. Singh Moirangthem,57,71,47,25,350000.0,500.0,20,180,2024.0,56,56,54,63
17128,Kim Tae Gon,57,69,47,46,350000.0,600.0,22,188,2021.0,57,58,56,56
17133,A. Gomes,57,61,48,31,170000.0,500.0,27,189,2023.0,57,57,55,58
17135,T. Rehenesh,57,60,48,23,150000.0,500.0,28,180,2024.0,61,54,54,56
17153,J. Odehnal,57,68,47,18,300000.0,700.0,19,195,2022.0,58,56,53,60
17154,Ángel Fraga,57,63,47,35,200000.0,1000.0,25,183,2022.0,60,56,50,61
17156,J. Schelfhout,57,68,47,25,300000.0,1000.0,20,183,2022.0,59,56,49,64
17171,J. de Boer,57,69,47,28,350000.0,850.0,21,199,2022.0,58,57,58,55
17172,Kim Jung Ho,57,65,47,12,325000.0,850.0,23,185,2022.0,58,51,54,59
17184,Han Jiaqi,57,67,47,30,325000.0,1000.0,21,185,2023.0,58,59,56,59
17197,T. Yamada,57,71,47,26,350000.0,500.0,19,190,2022.0,58,53,58,63
17203,B. Castro,57,71,47,20,350000.0,500.0,19,186,2025.0,57,58,61,56
17207,R. Bettocchi,57,69,47,15,350000.0,500.0,19,184,2023.0,57,52,57,60
17211,M. Parra,57,67,47,23,300000.0,650.0,20,185,2024.0,57,53,55,57
17216,R. Cancino,57,67,47,27,325000.0,500.0,21,183,2021.0,55,54,57,58
17221,D. Salhi,57,67,47,25,325000.0,700.0,22,184,2022.0,64,58,59,58
17227,P. Bourdelle,57,68,47,17,300000.0,600.0,20,191,2023.0,55,50,57,59
17232,L. Margueron,57,65,47,22,300000.0,1000.0,20,194,2023.0,59,61,57,62
17236,G. Gutiérrez,57,64,47,35,275000.0,2000.0,24,181,2022.0,57,55,58,57
17249,C. Ramos,57,66,47,23,325000.0,3000.0,21,182,2025.0,57,60,58,61
17252,K. Trelowski,57,73,47,24,350000.0,500.0,17,190,2024.0,62,54,57,62
17257,Julen,57,64,47,19,275000.0,900.0,22,180,2022.0,59,50,50,60
17275,Marcelo Pitaluga,57,78,47,23,475000.0,1000.0,18,191,2023.0,60,52,56,64
17286,M. Krasniqi,57,59,48,24,140000.0,800.0,28,187,2022.0,55,58,56,59
17287,T. Yamanoi,57,64,47,31,275000.0,550.0,22,185,2022.0,62,61,60,58
17295,K. Ioka,57,63,47,31,210000.0,600.0,23,186,2022.0,56,59,51,56
17312,J. López,57,69,47,15,350000.0,500.0,19,180,2025.0,60,59,51,59
17345,K. Tobiasz,57,72,47,27,325000.0,500.0,18,188,2023.0,61,55,57,60
17350,V. Drăghia,57,57,48,27,110000.0,1000.0,30,192,2022.0,55,57,54,55
17357,R. Began,57,62,47,35,200000.0,1000.0,24,194,2024.0,62,48,54,55
17359,H. Barbet,57,68,47,15,300000.0,750.0,20,189,2022.0,59,56,54,59
17371,B. Balaban,57,65,47,22,325000.0,4000.0,21,198,2022.0,57,60,59,63
17377,Z. Oualah,57,59,48,30,150000.0,1000.0,26,180,2022.0,55,55,54,60
17389,Q. Galvez-Diarra,57,72,47,24,350000.0,500.0,19,188,2022.0,58,55,56,58
17391,N. Heeger,57,65,47,26,325000.0,1000.0,21,187,2022.0,59,55,58,60
17395,V. Chambaere,57,74,47,27,375000.0,500.0,18,190,2024.0,61,58,53,59
17397,L. Hawryluk,57,64,47,22,275000.0,500.0,20,192,2025.0,55,58,56,55
17404,R. Roefs,57,71,47,14,325000.0,500.0,18,192,2024.0,56,57,55,60
17415,Fàbrega,57,70,47,28,350000.0,800.0,21,188,2023.0,59,55,54,64
17416,San Nicolás,57,72,47,25,350000.0,900.0,20,182,2022.0,61,54,56,60
17429,L. Ayoví,57,72,47,18,350000.0,500.0,19,190,2022.0,58,58,55,61
17434,L. Marquines,57,76,47,20,375000.0,500.0,18,187,2024.0,58,57,55,58
17435,K. Stamatopoulos,56,56,47,22,15000.0,600.0,41,188,2021.0,55,53,54,55
17436,B. Murphy,56,56,47,37,15000.0,500.0,36,178,2021.0,56,56,55,54
17438,Han Feng,56,56,47,43,15000.0,750.0,37,188,2021.0,57,58,55,54
17442,D. Castanheira,56,61,46,22,160000.0,1000.0,26,188,2021.0,55,57,55,58
17443,K. Zobeck,56,56,47,19,80000.0,1000.0,31,183,2021.0,56,55,55,56
17446,L. Kattimani,56,56,47,25,70000.0,500.0,32,180,2022.0,55,55,56,57
17447,M. Al Wakid,56,56,47,41,100000.0,5000.0,29,182,2022.0,58,52,53,55
17454,M. Awaji,56,61,46,24,160000.0,2000.0,26,185,2026.0,57,50,56,53
17455,M. Jawhar,56,59,46,22,140000.0,2000.0,26,178,2022.0,55,52,55,56
17459,J. Holmes,56,63,46,31,240000.0,650.0,24,188,2022.0,57,56,55,56
17460,T. Heward-Belle,56,63,46,28,240000.0,1000.0,24,192,2023.0,60,52,53,57
17461,M. Connor,56,62,46,17,180000.0,500.0,24,192,2021.0,56,55,54,56
17466,J. Louchet,56,62,46,42,180000.0,850.0,25,190,2023.0,53,62,58,60
17468,M. Bersano,56,58,47,38,120000.0,1000.0,28,185,2021.0,56,60,54,58
17473,M. Köbbing,56,61,46,27,170000.0,3000.0,24,196,2024.0,61,52,51,56
17475,A. Chernov,56,66,46,20,275000.0,1000.0,23,198,2023.0,57,59,57,57
17476,Lee Yun Oh,56,65,46,23,275000.0,850.0,22,190,2022.0,56,53,56,59
17478,B. Wade,56,70,46,51,300000.0,850.0,20,182,2022.0,56,57,55,55
17495,L. Jensen,56,66,46,17,275000.0,3000.0,22,198,2022.0,56,50,52,57
17496,S. Brolin,56,71,46,13,300000.0,700.0,20,202,2021.0,61,53,54,55
17510,R. Gutiérrez,56,61,46,28,170000.0,1000.0,24,181,2021.0,54,59,57,57
17518,W. Jakobsson,56,66,46,19,275000.0,500.0,19,189,2021.0,56,59,58,57
17519,G. Ranjitsingh,56,59,47,28,140000.0,1000.0,27,191,2021.0,53,50,55,70
17531,D. Quintero,56,66,46,29,275000.0,500.0,23,187,2025.0,56,58,53,55
17533,Bao Yaxiong,56,63,46,23,240000.0,1000.0,24,192,2022.0,59,55,51,56
17536,A. Przybek,56,66,46,21,275000.0,850.0,21,183,2022.0,58,55,55,55
17540,S. Beccari,56,63,46,28,250000.0,1000.0,22,188,2022.0,57,52,54,55
17548,R. Jalving,56,66,46,20,275000.0,700.0,21,193,2023.0,58,58,53,59
17558,T. Schlitter,56,65,46,32,275000.0,500.0,19,178,2022.0,56,57,57,53
17565,A. Singh,56,65,46,18,275000.0,500.0,23,181,2022.0,55,54,54,63
17572,H. Cartwright,56,71,46,20,300000.0,700.0,19,192,2024.0,56,53,52,58
17573,E. van der Gouw,56,72,46,16,325000.0,850.0,20,195,2022.0,59,59,51,57
