,Name ,player_positions,overall,potential,value_eur,wage_eur,age,club_contract_valid_until,weak_foot,skill_moves,pace,shooting,passing,dribbling,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_ball_control,movement_acceleration,movement_sprint_speed,power_stamina,mentality_aggression,mentality_positioning,skill_fk_accuracy,movement_agility,mentality_penalties,height_cm
4999,J. Dompé,"LM, LW",70,71,1900000.0,8000.0,25,2023.0,2,3,73,69,70,73,78,63,41,66,73,73,70,75,72,59,57,67,75,84,57,170
14194,P. Liza,"ST, LW, RM",62,75,975000.0,500.0,21,2023.0,3,3,73,61,58,67,65,61,55,55,45,71,64,73,73,67,30,60,55,67,68,180
14743,M. Mampala,"ST, LW, RW",61,70,725000.0,2000.0,20,2022.0,3,3,73,58,52,62,60,59,63,56,55,62,60,75,71,51,60,60,44,69,59,182
14763,H. Burrows,"LWB, CAM",61,74,750000.0,1000.0,19,2024.0,3,2,73,47,55,62,58,45,46,57,39,60,60,73,73,62,49,56,41,80,43,168
11659,Gonçalo Agrelos,"LW, LWB",64,70,925000.0,2000.0,23,2022.0,3,3,73,55,61,66,63,59,52,64,54,66,66,77,70,54,62,65,40,71,45,181
18441,A. Burke-Gilroy,"RWB, LWB",53,62,200000.0,800.0,23,2023.0,3,2,73,37,48,53,38,37,29,55,39,50,52,66,78,58,38,41,39,59,45,178
9116,D. Sosa,"LW, CM",66,66,850000.0,5000.0,29,2022.0,3,3,73,59,61,70,63,59,46,68,43,69,68,75,72,61,45,58,40,79,49,170
8928,D. Butler,"LWB, LB",66,67,925000.0,4000.0,26,2024.0,2,2,73,44,57,62,63,42,50,59,35,59,60,73,73,85,67,49,54,80,35,177
18422,S. Henriksen,LW,54,66,250000.0,550.0,19,2021.0,3,2,73,48,51,57,50,48,40,50,52,55,55,74,73,48,30,48,65,79,50,180
10577,S. Ntiya-Ntiya,"LB, LWB, LM",65,70,1000000.0,500.0,24,2023.0,3,2,73,29,51,62,63,22,45,52,31,62,61,74,72,70,42,45,29,63,42,166
11696,R. Wiedesheim-Paul,"ST, LW",64,74,1300000.0,2000.0,22,2024.0,3,2,73,65,53,65,49,67,59,59,60,66,64,71,75,67,40,62,39,70,62,187
3979,K. D'Haene,"LB, LWB, LM",71,71,1400000.0,9000.0,31,2024.0,2,3,73,59,67,74,78,55,28,67,54,74,70,79,68,85,68,63,52,82,53,168
3992,L. Carole,"LB, LWB",71,71,1600000.0,9000.0,30,2022.0,2,2,73,40,62,69,64,28,65,66,35,72,67,72,73,72,68,70,34,71,49,182
8582,D. Hugi,"LM, LW, ST",67,68,1200000.0,3000.0,25,2024.0,3,3,73,66,65,67,67,66,63,65,64,68,68,73,73,65,58,64,64,68,70,180
14868,I. Vassilev,"LW, RW, ST",61,76,800000.0,8000.0,20,2021.0,3,3,73,60,53,63,60,62,45,52,54,60,63,74,73,54,39,57,50,72,64,175
18747,A. Stenseth,LW,52,61,170000.0,700.0,20,2021.0,3,3,73,51,43,51,47,53,42,40,42,53,51,70,75,34,34,50,39,53,40,186
6489,R. Noir,"LM, LW, RM",68,68,575000.0,500.0,34,2021.0,3,3,73,66,65,68,67,63,64,63,66,67,64,72,73,70,65,70,70,79,61,174
6171,V. Gyökeres,"ST, LM, LW",69,76,2800000.0,11000.0,23,2024.0,3,3,73,66,61,70,61,70,63,66,58,72,70,68,77,69,55,69,49,67,49,187
14891,S. Kawasaki,"LW, CF, RW",61,73,800000.0,1000.0,20,2026.0,4,3,73,57,58,63,60,58,38,60,48,62,60,76,70,60,28,56,55,78,47,168
3406,E. Insúa,"LB, LWB, LM",72,72,2000000.0,900.0,30,2022.0,2,3,73,58,62,67,64,55,67,68,30,66,67,71,75,79,81,63,42,67,41,182
12160,A. Cáceres,"LW, LM, RM",64,67,775000.0,500.0,25,2021.0,3,3,73,60,65,63,68,60,45,66,55,67,61,72,74,68,29,61,58,65,61,170
5915,M. Duelund,"CAM, LW, RW",69,75,2200000.0,500.0,24,2022.0,4,3,73,66,68,72,66,68,61,70,55,72,70,76,71,68,73,67,63,82,60,178
8891,S. Lundevall,"LM, LW",66,66,675000.0,2000.0,32,2022.0,4,3,73,64,63,66,62,63,34,63,60,63,66,74,73,70,38,63,68,80,66,178
3279,K. Stafylidis,"LB, LWB",72,72,2300000.0,21000.0,27,2022.0,3,3,73,63,66,70,72,48,50,71,68,69,70,73,73,67,85,41,80,73,46,178
8784,F. Berenguer,"CM, CAM, LW",66,66,675000.0,4000.0,32,2022.0,3,3,73,63,65,67,57,63,52,68,57,67,66,72,74,78,62,60,57,71,56,180
12512,N. Teichgräber,LWB,63,68,650000.0,500.0,25,2022.0,2,2,73,41,55,63,63,40,51,57,33,63,63,75,72,75,49,48,63,73,47,178
11578,M. Opondo,"CM, LW",64,71,1200000.0,3000.0,23,2023.0,3,3,73,58,59,67,48,58,41,67,51,64,68,69,77,88,49,61,35,78,58,174
11979,N. Netabay,"CM, LW",64,65,675000.0,1000.0,26,2021.0,3,3,73,57,62,66,52,55,42,68,48,63,65,75,71,73,56,65,52,76,51,172
18226,S. Rathi,"LB, LWB, CB",54,70,275000.0,500.0,19,2025.0,3,2,73,26,37,50,38,21,50,41,24,47,45,66,78,66,59,38,22,72,34,176
7443,Lincoln,"ST, RW, LW",68,78,2700000.0,4000.0,20,2024.0,3,3,73,67,57,71,60,68,66,63,68,74,70,74,73,58,38,67,51,73,67,180
7677,Tan Long,"LW, LM",67,67,625000.0,4000.0,33,2021.0,2,4,73,68,61,67,63,66,67,63,65,69,64,71,75,66,64,69,47,72,66,185
7437,J. Álvarez,"LM, LW, CM",68,69,1400000.0,500.0,26,2021.0,2,3,73,52,59,72,64,60,37,61,46,75,70,76,70,72,38,64,39,74,46,175
15135,M. Altıntaş,"LW, RW",61,75,775000.0,2000.0,19,2024.0,3,3,73,61,51,65,57,59,38,57,52,67,64,71,74,55,32,59,42,74,55,178
8740,K. Getinger,"LWB, LM, LB",66,66,600000.0,1000.0,32,2022.0,4,2,73,60,61,58,63,58,54,59,51,55,60,75,71,84,67,66,60,60,49,188
12003,A. Kralj,"LWB, LM",64,70,875000.0,800.0,23,2022.0,2,3,73,34,49,60,57,34,37,55,26,57,60,71,74,73,56,48,29,72,32,164
5024,G. Taylor,"LB, LWB",70,76,2400000.0,21000.0,23,2023.0,3,2,74,47,66,67,70,43,51,67,37,63,69,75,73,84,73,51,61,79,59,175
4885,P. Parra,"CAM, CM, LW",70,71,1800000.0,6000.0,27,2026.0,3,3,74,63,68,71,63,62,52,71,44,70,70,71,77,70,42,72,70,84,66,175
11926,M. Sorinola,"LWB, RWB",64,75,1200000.0,3000.0,20,2024.0,4,3,74,47,59,65,64,47,50,63,32,65,60,73,74,65,49,56,36,83,44,173
7373,Nilton Varela,LWB,68,77,2500000.0,2000.0,20,2022.0,2,3,74,50,58,70,66,46,58,64,50,70,68,76,73,63,67,58,36,75,56,182
9580,Zé Uilton,"RW, LW",66,66,850000.0,4000.0,28,2024.0,3,2,74,58,59,69,64,64,38,64,54,69,68,76,73,66,39,62,35,78,52,175
8808,Liliu,"ST, CF, LW",66,66,725000.0,500.0,31,2021.0,4,3,74,65,56,70,58,70,57,56,59,71,70,73,75,40,57,59,62,68,57,180
7182,M. Forss,"ST, LW",68,78,2700000.0,17000.0,22,2023.0,3,2,74,69,44,64,32,72,62,54,64,64,63,74,74,64,72,72,28,60,70,182
5240,D. Limnios,"RW, LW",70,76,2500000.0,14000.0,23,2022.0,3,3,74,67,65,73,65,65,56,68,70,74,72,76,72,71,50,69,66,77,55,178
16218,J. Ondrejka,"LW, RW",59,70,475000.0,500.0,18,2022.0,3,3,74,49,54,60,55,53,45,55,45,58,62,75,73,62,55,53,40,72,42,180
3953,G. Efrem,"CAM, RW, LW",71,71,1600000.0,850.0,31,2025.0,4,2,74,56,65,74,60,59,42,71,43,76,70,73,74,56,33,73,63,81,52,171
10989,Y. Malede,"ST, LW",65,74,1600000.0,5000.0,21,2025.0,3,3,74,64,60,68,62,66,65,63,65,72,67,73,75,62,52,61,55,71,68,189
13754,M. Harzan,"LM, LW, CAM",62,62,325000.0,4000.0,32,2023.0,3,3,74,47,57,67,54,47,43,63,49,67,61,79,70,56,57,59,32,83,45,165
9798,Léo Chú,LW,66,78,2100000.0,2000.0,21,2025.0,3,2,74,68,58,68,64,74,39,62,57,71,66,76,72,54,34,59,47,75,64,178
7880,A. Castro,"LM, LW",67,67,1100000.0,1000.0,27,2022.0,3,3,74,59,66,67,68,62,28,67,45,67,64,75,73,53,70,63,62,77,36,170
13537,D. Ferguson,LWB,62,63,425000.0,2000.0,27,2022.0,2,2,74,43,54,60,59,40,52,53,37,58,56,72,76,80,66,55,58,78,47,178
16526,J. Stobbs,"RWB, LWB, RW",58,63,275000.0,2000.0,24,2022.0,3,3,74,52,54,59,62,55,49,57,41,61,56,76,73,62,54,59,42,62,43,180
7202,André Silva,"LW, ST",68,74,1900000.0,3000.0,24,2022.0,3,3,74,66,57,69,63,73,63,63,56,70,67,76,73,59,40,68,34,80,62,177
1961,A. Truffert,"LB, LW",75,83,11500000.0,19000.0,19,2025.0,3,2,74,55,70,73,74,52,59,72,54,73,72,74,74,77,67,70,53,74,54,173
9718,M. Braida,"LM, LW, RW",66,72,1400000.0,3000.0,24,2021.0,3,2,74,67,56,69,63,69,52,58,65,72,66,76,72,74,52,61,46,73,61,175
16764,J. Henderson,"RWB, LWB",58,73,475000.0,650.0,19,2023.0,4,2,74,47,53,59,46,42,50,57,42,52,55,72,75,67,55,56,43,91,45,168
10370,R. Takahashi,"LM, LWB, LB",65,65,750000.0,1000.0,27,2022.0,4,2,74,52,57,66,63,52,44,57,59,67,65,73,74,89,64,65,54,75,46,171
9721,T. Dzvukamanja,"ST, LW, RW",66,67,1000000.0,500.0,27,2023.0,5,2,74,70,51,65,45,73,70,53,62,68,59,75,73,66,40,57,41,68,66,178
9724,R. Vilca,"CAM, RW, LW",66,76,1900000.0,9000.0,22,2022.0,3,2,74,62,65,70,59,61,43,68,54,71,69,75,73,60,73,60,70,76,56,175
5077,Jonaldo Monteiro,"LB, LWB, LM",70,70,1700000.0,5000.0,21,2024.0,3,2,74,51,66,61,66,51,61,71,53,55,61,75,74,81,71,55,55,71,61,179
9654,A. Alvarado,"LM, LW",66,75,1900000.0,2000.0,22,2022.0,3,4,74,58,60,66,61,59,69,59,49,70,60,73,74,80,53,64,70,76,58,165
2016,Fidel,"LM, CM, LWB",74,74,3500000.0,18000.0,31,2022.0,2,3,74,71,73,72,77,74,46,72,58,72,71,73,74,73,65,74,73,79,77,180
13510,Z. Francis-Angol,"LWB, LB, CB",62,62,350000.0,2000.0,28,2022.0,2,2,74,38,53,57,55,34,53,56,35,57,55,73,74,74,62,51,31,63,36,173
429,J. Draxler,"CAM, LW, CM",80,81,24500000.0,83000.0,27,2024.0,5,4,74,76,80,82,79,74,64,81,77,83,84,76,73,68,56,78,76,80,65,187
7036,C. Soukou,"ST, RW, LW",68,68,1200000.0,4000.0,28,2024.0,3,3,74,66,61,69,63,66,64,64,60,70,70,77,71,76,52,64,55,69,54,186
10553,M. Mattsson,LW,65,74,1600000.0,3000.0,22,2024.0,3,3,74,63,60,68,55,65,30,64,55,67,67,72,76,75,52,65,58,80,60,174
16685,K. Ouattara,"LB, LWB",58,64,300000.0,700.0,22,2022.0,3,2,74,29,39,60,44,32,36,44,22,59,57,72,76,60,48,42,35,76,33,174
11768,S. Arab,"CAM, LW",64,75,1300000.0,1000.0,20,2023.0,3,3,74,59,58,70,54,54,39,62,50,70,68,75,74,78,64,60,48,77,53,178
12026,G. Gerzel,"LM, LW",64,76,1400000.0,2000.0,21,2023.0,3,2,74,61,54,67,65,64,58,56,44,66,66,75,73,63,30,67,37,76,57,167
4776,N. Wells,"ST, LM, LW",70,70,1300000.0,20000.0,31,2023.0,3,3,74,70,63,70,60,72,68,64,68,67,70,75,73,69,68,74,67,78,68,170
7318,Samuel Lino,"ST, RW, LW",68,76,2700000.0,4000.0,21,2024.0,3,2,74,67,58,73,54,67,58,66,62,73,72,77,72,70,53,69,46,78,71,178
12724,T. Uwakwe,LWB,63,75,1100000.0,11000.0,21,2022.0,3,3,74,52,55,57,58,51,51,56,45,57,55,74,74,74,51,54,55,63,47,183
7265,U. Meraş,"LB, LWB",68,71,1500000.0,14000.0,25,2024.0,3,2,74,42,60,64,65,34,53,65,39,65,62,72,75,81,67,60,38,72,45,178
15584,K. Paredes,"LM, LWB",60,76,625000.0,500.0,18,2022.0,3,2,74,48,53,64,58,48,36,60,35,61,62,77,72,61,55,54,35,75,45,168
3154,K. Gibbs,"LB, LWB",72,72,1700000.0,6000.0,31,2022.0,2,3,74,57,68,72,70,51,65,72,47,71,72,73,74,69,72,68,52,76,63,179
15975,C. Brown,"RWB, LWB",59,59,200000.0,2000.0,29,2022.0,3,2,74,30,50,57,53,25,48,53,29,55,57,73,74,70,61,50,31,64,37,175
734,Denis Suárez,"CM, LM, LW",78,79,16000000.0,26000.0,27,2023.0,3,3,74,71,81,80,75,70,49,84,68,81,80,74,74,65,47,78,70,81,63,178
18377,C. Șerban,"LM, LW",54,71,275000.0,500.0,18,2023.0,2,2,74,44,43,55,47,42,37,43,47,51,58,81,68,46,51,53,36,70,15,175
15904,C. Landu,LW,60,72,600000.0,1000.0,20,2024.0,4,2,74,62,50,62,59,70,50,48,55,62,70,78,70,50,26,50,43,51,64,175
15905,J. Tomlinson,"LWB, LM",60,69,525000.0,2000.0,21,2024.0,2,2,74,30,52,54,63,25,44,58,30,56,46,72,75,56,57,51,35,70,41,167
14427,J. Reckord,"LWB, LB",61,61,300000.0,500.0,29,2022.0,3,2,74,41,52,58,56,46,57,55,17,56,57,73,75,71,55,33,45,63,45,178
1214,N. Chadli,"LM, LW",76,76,6000000.0,35000.0,31,2022.0,4,4,74,75,75,78,73,73,71,76,73,81,80,71,76,68,67,75,78,71,76,187
3997,Juankar,"LB, LWB",71,71,1400000.0,550.0,31,2022.0,2,3,74,61,66,72,72,55,56,70,75,69,73,73,74,71,76,64,50,77,55,178
10038,P. Vlachodimos,"LM, LW",65,65,700000.0,5000.0,29,2022.0,3,3,74,59,61,66,61,57,57,60,55,65,64,76,72,72,56,60,59,76,56,184
14650,G. Nurse,"LB, LWB, CM",61,71,700000.0,2000.0,22,2023.0,2,3,74,53,57,61,57,52,47,59,43,60,57,75,74,72,60,53,49,74,52,181
5396,Franquesa,"LB, LM, LWB",70,77,3000000.0,11000.0,24,2025.0,2,2,74,52,60,65,65,61,69,71,32,63,66,75,73,65,62,50,35,66,50,174
15459,Z. Bassong,"LWB, CB, LB",60,67,475000.0,1000.0,22,2022.0,3,2,74,37,54,63,56,28,52,57,31,65,61,77,71,65,59,49,43,70,34,178
14828,Adrián Bernabé,"CAM, LW, LB",61,76,800000.0,4000.0,20,2024.0,3,3,74,55,57,69,57,53,40,56,53,68,69,77,71,60,43,49,51,77,56,175
10244,M. Rasmussen,"LW, CM",65,72,1400000.0,2000.0,23,2023.0,3,3,74,57,64,69,66,56,55,66,42,66,69,76,73,68,56,60,56,78,48,180
13076,B. Barticciotto,"ST, LW, LM",63,78,1200000.0,950.0,20,2021.0,3,2,74,60,41,65,29,64,61,52,34,67,66,72,75,66,27,64,34,66,57,175
13147,Luis Carbonell,"ST, LW",63,81,1200000.0,1000.0,18,2022.0,3,3,74,64,51,69,40,66,56,57,60,73,68,75,74,53,35,59,45,61,72,169
8469,D. Garcia,"LM, LW, CAM",67,73,1600000.0,4000.0,24,2021.0,3,3,74,52,66,71,56,58,52,73,50,70,69,75,73,52,64,62,51,75,53,168
10686,D. Drăguș,"ST, LW",65,74,1600000.0,4000.0,21,2024.0,2,2,74,64,50,67,51,68,66,58,67,69,62,73,75,70,68,62,28,78,59,185
9482,L. Adžić,LW,66,72,1400000.0,3000.0,22,2022.0,4,3,74,63,63,69,62,61,56,63,63,72,69,73,75,61,47,63,64,68,61,184
18271,N. Naorem,"LM, LW",54,64,240000.0,500.0,21,2025.0,4,2,74,47,49,55,49,48,41,52,40,54,53,71,77,60,45,51,38,68,44,168
12545,D. Harvie,LWB,63,69,725000.0,2000.0,22,2022.0,3,2,74,43,54,59,57,40,49,58,34,58,57,74,74,74,64,54,42,72,45,180
10321,Jackson Crusso,"RW, LW",65,65,850000.0,4000.0,21,2024.0,4,3,74,56,59,72,64,51,63,60,54,73,71,78,70,48,38,57,60,82,51,187
14783,N. Ngoumou,"LW, RW",61,72,725000.0,1000.0,21,2022.0,2,3,74,61,58,60,58,63,46,62,65,61,61,73,75,67,35,58,47,65,66,182
10063,G. Leigh,"LB, LWB",65,67,800000.0,2000.0,26,2022.0,3,2,74,46,53,61,60,45,59,55,30,61,60,73,74,71,58,59,35,59,39,180
14323,L. Kreković,"LW, RW, ST",62,70,900000.0,2000.0,21,2023.0,5,2,74,59,61,62,62,58,56,63,52,63,61,71,76,71,49,58,55,66,56,182
12687,S. Hart,"LWB, LB",63,68,675000.0,2000.0,24,2022.0,3,2,74,48,54,61,59,45,49,54,42,62,58,73,75,71,59,57,48,70,49,183
13916,S. Mackie,"LB, LWB",62,67,575000.0,1000.0,22,2022.0,3,2,75,40,56,63,63,31,50,57,41,63,62,74,76,67,69,50,36,64,42,173
7099,N. Reniero,"ST, LW",68,69,1400000.0,8000.0,26,2022.0,4,3,75,68,58,68,53,68,65,62,63,69,68,76,74,68,41,66,51,71,59,183
8008,F. Porath,"RW, LW, CM",67,71,1500000.0,8000.0,24,2023.0,4,3,75,60,65,70,64,58,50,68,55,70,68,76,75,71,70,58,49,81,61,179
10450,B. Woodburn,"CAM, LW, CM",65,75,1600000.0,15000.0,21,2022.0,4,3,75,60,59,69,51,58,44,65,45,67,67,78,72,66,31,66,45,80,62,174
4149,M. Thiam,"LW, ST",71,71,1900000.0,11000.0,28,2024.0,3,3,75,70,65,72,69,71,71,67,68,72,72,73,76,64,62,73,46,76,61,185
3680,Marc Cardona,"ST, LW",72,74,3000000.0,20000.0,25,2022.0,3,3,75,71,61,71,57,72,72,70,68,72,73,76,74,61,50,74,52,71,63,183
15057,M. Simba,"RW, LW",61,72,725000.0,900.0,21,2024.0,2,4,75,56,54,65,54,58,35,59,49,67,66,74,75,68,40,52,42,72,53,183
3127,F. Forestieri,"CAM, CF, LW",72,72,1900000.0,13000.0,31,2022.0,3,4,75,71,69,75,66,70,59,73,71,74,75,79,71,59,71,71,65,84,67,172
13802,K. Bennetts,"RM, LW",62,70,900000.0,4000.0,22,2022.0,4,2,75,57,58,65,62,53,38,58,55,66,65,76,75,54,45,50,73,68,70,179
10119,M. Stefaniak,"CAM, LW, LM",65,66,850000.0,13000.0,26,2022.0,4,3,75,60,64,68,67,57,40,66,55,68,67,83,69,67,41,60,70,80,64,178
4368,A. Hohberg,"LW, CAM",71,71,1800000.0,850.0,29,2022.0,3,4,75,69,69,75,68,69,38,73,55,78,71,76,75,64,48,67,67,80,72,170
14115,O. Schönfelder,"LW, RW, LB",62,76,950000.0,2000.0,20,2023.0,3,2,75,57,56,64,60,60,43,58,58,63,67,76,74,55,51,54,41,66,54,181
14145,C. Montes,LW,62,76,950000.0,2000.0,20,2022.0,3,2,75,58,51,65,52,57,42,53,52,66,63,73,76,58,39,64,43,72,51,170
7906,Jeong Woo Jae,"LWB, LB, RB",67,67,900000.0,3000.0,29,2022.0,4,4,75,60,61,66,66,55,58,64,40,65,65,72,78,76,63,65,50,72,45,179
7171,R. Norrington-Davies,"LWB, LB",68,76,2600000.0,9000.0,22,2024.0,2,2,75,43,56,62,66,41,52,62,40,61,60,76,74,78,65,51,46,68,43,181
10555,J. Brown,"LB, LWB, LW",65,73,1500000.0,2000.0,22,2023.0,2,2,75,42,57,62,61,41,54,60,38,62,59,72,78,68,60,59,42,65,46,175
4025,A. Reach,"LWB, CM, RW",71,71,1700000.0,25000.0,28,2024.0,4,3,75,69,68,72,71,64,57,69,69,71,73,73,77,84,39,66,42,73,55,185
4525,G. Mensah,"LB, LWB",71,78,3600000.0,13000.0,22,2022.0,2,3,75,56,64,71,71,53,62,68,56,71,71,77,74,71,77,66,49,71,46,178
15439,J. Hernández,"LM, LW",60,69,550000.0,2000.0,22,2024.0,3,2,75,50,58,61,53,48,54,64,48,59,61,74,75,55,47,50,54,64,53,173
2848,V. Pavlidis,"ST, LW",73,80,6000000.0,9000.0,22,2025.0,4,3,75,73,57,71,58,76,73,60,63,72,72,74,76,83,70,75,44,70,65,186
4421,I. Chair,"CAM, LW, LM",71,77,3000000.0,11000.0,23,2025.0,2,3,75,65,68,73,62,64,40,72,54,71,71,76,74,74,33,66,61,86,39,171
9990,T. Grøgaard,"LB, LW, CM",65,65,700000.0,1000.0,27,2023.0,2,3,75,45,60,64,62,39,50,62,58,61,62,79,72,72,58,60,41,77,60,180
3957,R. Mak,"LW, RW, CAM",71,71,1800000.0,800.0,30,2022.0,4,3,75,69,68,72,71,71,58,67,69,76,70,83,69,53,55,70,61,74,58,179
16089,Zhong Yihao,"RM, LM, LWB",59,62,300000.0,4000.0,25,2022.0,3,2,75,56,52,59,53,52,62,54,56,56,57,73,76,66,58,58,42,75,52,178
4429,Hélder Ferreira,"RW, LW",71,77,3000000.0,7000.0,24,2022.0,3,3,75,66,68,72,69,65,45,71,52,72,75,76,74,68,45,70,41,71,62,179
14767,A. Pitu,"LW, CAM",61,75,775000.0,1000.0,19,2023.0,3,3,75,52,58,64,59,51,46,61,42,63,62,81,70,63,47,55,52,73,49,177
14352,Pernambuco,LW,62,71,875000.0,1000.0,23,2021.0,2,3,75,56,53,66,56,56,46,56,48,68,65,76,74,56,36,58,36,72,50,187
3018,R. Aït Nouri,"LWB, LB",73,84,6500000.0,35000.0,20,2026.0,3,2,75,42,63,73,73,40,62,69,36,75,74,75,75,65,65,58,42,73,40,179
2625,Juan Cruz,"LB, LWB",73,73,2800000.0,21000.0,28,2023.0,3,2,75,40,60,63,73,34,63,65,30,58,70,78,73,79,71,35,31,69,48,180
3355,R. Durmisi,"LB, LWB, LM",72,72,2300000.0,32000.0,27,2023.0,3,3,75,61,70,72,72,53,70,70,54,73,71,74,75,72,80,60,71,72,40,168
14474,J. Mensah,"LW, CM",61,61,325000.0,2000.0,28,2022.0,3,3,75,55,58,62,56,57,50,62,48,60,60,74,75,65,68,56,48,74,50,178
2600,L. Andersen,"LW, ST",73,73,3300000.0,14000.0,26,2024.0,3,4,75,69,72,75,68,68,50,74,65,74,76,76,74,71,24,74,70,79,65,185
10637,O. Batista Meier,"CAM, LW",65,80,1700000.0,11000.0,20,2023.0,3,3,75,64,57,74,55,63,35,60,56,75,72,78,73,59,34,57,56,84,58,178
14377,David Cuenca,"LB, LWB",62,77,900000.0,10000.0,19,2022.0,3,2,75,42,52,57,59,39,53,56,39,60,50,74,75,68,54,57,35,68,44,180
4329,D. Sallói,"LW, ST",71,73,2400000.0,6000.0,24,2021.0,3,3,75,72,67,69,68,74,60,68,65,69,71,74,75,77,68,73,55,70,69,185
3521,V. Malcorra,"LM, LWB",72,72,1500000.0,13000.0,33,2022.0,4,3,75,65,73,75,70,61,47,74,49,75,74,76,74,71,56,60,82,78,70,170
14364,S. Edozie,LW,62,82,1100000.0,7000.0,18,2023.0,2,3,75,55,55,65,61,55,37,56,47,67,65,84,67,48,38,56,42,63,60,167
10911,T. Ndicka Matam,"LWB, LB, LM",65,76,1500000.0,2000.0,21,2023.0,3,2,75,48,57,69,61,38,38,60,33,68,68,79,72,62,68,51,51,80,48,170
16344,W. Carmona,"CAM, LW, RW",59,78,575000.0,500.0,18,2025.0,5,3,75,53,53,67,54,52,31,53,44,68,64,77,73,64,48,50,51,80,38,168
2652,M. Tanković,"LM, CAM, LW",73,74,3600000.0,1000.0,26,2023.0,4,3,75,70,70,73,67,71,63,73,60,73,73,76,74,75,67,73,68,75,69,181
7259,G. Yalçın,"ST, LW",68,75,2500000.0,15000.0,22,2022.0,3,3,75,71,50,66,47,69,67,58,59,68,65,77,73,54,32,64,37,72,67,184
2677,Nacho,"LB, LWB",73,73,2100000.0,9000.0,32,2022.0,3,3,75,55,65,68,73,43,61,62,66,62,72,77,73,84,61,62,58,82,39,175
16298,M. Hannesbo,"LM, LWB",59,70,475000.0,1000.0,19,2025.0,3,2,75,52,49,61,56,51,50,52,47,59,61,76,74,60,50,58,35,78,47,184
2991,K. Wagner,"LB, LWB, LM",73,76,3800000.0,6000.0,24,2022.0,3,2,75,43,62,68,70,34,65,72,41,69,67,73,76,81,74,54,60,69,30,182
17913,W. Gaona,LW,55,69,300000.0,500.0,19,2025.0,2,2,75,53,45,59,46,55,32,51,47,65,53,74,75,45,31,50,38,64,47,172
5862,Jiang Zhipeng,"LB, LM, LWB",69,69,975000.0,6000.0,32,2022.0,2,3,75,57,69,67,73,52,49,68,52,68,64,75,75,73,66,66,66,72,42,178
9197,J. Pritchard,"RWB, LWB, CM",66,70,1100000.0,2000.0,24,2023.0,3,3,75,62,64,67,64,62,52,65,53,65,64,76,74,74,59,60,59,78,56,174
17933,N. Mayembe,LW,55,74,325000.0,2000.0,18,2022.0,3,2,75,48,46,60,40,47,39,49,47,62,58,77,74,48,42,43,40,66,44,175
17512,Zhou Junchen,"LW, LM",56,71,350000.0,2000.0,21,2021.0,3,2,75,49,47,58,47,52,42,47,39,57,53,74,76,52,30,52,54,79,53,172
5226,R. Schmid,"CAM, LW, CF",70,79,3600000.0,6000.0,21,2023.0,3,3,75,62,66,77,69,58,39,70,57,78,75,77,74,70,43,66,44,85,52,174
11990,J. Caicedo,"LW, LM, RM",64,65,700000.0,500.0,26,2023.0,2,3,75,55,57,63,65,62,37,62,41,67,62,77,73,38,40,61,37,63,41,183
8773,S. Ferguson,"LWB, LM",66,66,750000.0,4000.0,29,2023.0,3,3,75,55,63,65,68,57,60,60,57,64,64,74,75,68,60,58,61,79,53,175
13144,B. Brahimi,LW,63,77,1200000.0,4000.0,21,2024.0,3,2,75,60,58,68,59,58,51,60,56,73,69,75,75,54,35,50,63,67,54,183
433,K. Fortounis,"CAM, LW, RW",80,80,21000000.0,2000.0,28,2023.0,5,3,75,77,79,82,77,78,62,81,72,83,84,74,76,76,65,77,81,79,78,183
18312,K. Monzialo,LW,54,63,240000.0,1000.0,20,2023.0,3,2,75,54,46,56,47,59,35,47,49,60,55,74,75,37,30,45,36,58,55,185
8925,B. Finne,"LW, LM",66,67,1000000.0,2000.0,26,2025.0,3,3,75,64,58,70,54,65,51,63,68,68,68,79,71,79,49,62,70,84,58,173
12697,Arthur Gomes,"ST, LW, RW",63,71,1100000.0,2000.0,22,2024.0,3,3,75,63,56,71,41,65,59,62,61,75,68,77,74,59,32,53,40,73,68,173
12693,J. Bauza,"CAM, RW, LW",63,68,700000.0,2000.0,25,2025.0,4,3,75,59,62,65,63,59,55,64,54,64,64,75,75,69,70,56,45,74,40,177
5752,W. Saïd,"ST, RW, LW",69,71,1700000.0,14000.0,26,2026.0,3,3,75,69,65,72,64,70,62,71,68,71,71,74,75,61,44,69,38,80,60,173
6728,C. Morris,"ST, LW",68,71,1600000.0,17000.0,25,2023.0,3,3,75,66,48,64,36,67,67,58,53,63,67,74,76,63,63,67,31,66,63,185
18104,Pedro Lubamba,"LW, RW, CF",55,73,325000.0,1000.0,18,2022.0,4,2,75,49,51,60,53,48,33,55,44,58,56,78,73,53,39,43,45,83,49,167
1652,Kévin Rodrigues,"LB, LM, LWB",75,76,6000000.0,26000.0,27,2022.0,3,3,75,59,75,72,79,65,73,80,42,70,76,78,73,63,55,72,51,71,50,170
5293,Iñigo Vicente,"LW, LM",70,78,3500000.0,13000.0,23,2022.0,4,4,75,62,68,72,67,66,49,73,44,73,72,76,74,53,53,67,32,75,56,178
